"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"001669522","SEMEYN FAMILY PRACTICE BK",-79.05641,41.16115,15825,39899.2667,52144.3943,9873,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.92,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"367 Route 28 North","","Brookville","PA","TRUE PERFORMANCE","HEALTH SERVICES OF CLARION TRUE PERFORMANCE","CLARION HOSPITAL","","Y","","Y",45
"001670874","MACISAAC FAMILY MEDICINE LLC",-80.08892,40.60956,15090,110788.3763,150115.4779,18195,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.61,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2000 Corporate Drive","Suite 100","Wexford","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",50
"001677213","COOPERSBURG FAMILY PRACTICE",-75.39156,40.51026,18036,78422.3935,93840.2111,12170,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,4.55,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"101 South Main Street","Suite 101","Coopersburg","PA","TRUE PERFORMANCE","COOPERSBURG FAMILY PRACTICE TRUE PERFORMANCE","","Y","","","Y",41
"001681059","JEFFERSON INTERNAL MEDICINE PC",-79.93132,40.32124,15025,49377.46,65886.3475,17084,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,6,3,1,4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"575 Coal Valley Road","Suite 374","Clairton","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",486
"001685125","CANLAS, JOLLY B MD",-75.38362,40.67078,18017,64939.0495,76522.1857,35455,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3897 Adler Place","Building C Suite 160","Bethlehem","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHO GLOBAL BUDGET AND QUALITY","","Y","","","Y",8
"001689280","BERKS GENESIS FAMILY MEDICINE PC",-75.95091,40.35872,19601,27082.8194,34653.0592,31057,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,2,0,1,4.04,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1555 Schuylkill Avenue","","Reading","PA","TRUE PERFORMANCE","GENESIS PRIMARY CARE TRUE PERFORMANCE","","Y","","","Y",64
"001696755","COMMUNITY HEALTH CLINIC INC",-79.76673,40.566,15068,45022.7992,55191.1432,41737,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.22,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"943 Fourth Avenue","","New Kensington","PA","","","","","Y","","Y",30
"001698547","GELACEK, PHILIP A MD PC",-79.53163,40.77099,16226,36712.0654,47060.5148,8810,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.6,10,6,1,3.56,0.65,0.73,0.81,0.88,1,2,3,3,3,0.04,"313 Ford Street","Suite 2A","Ford City","PA","TRUE PERFORMANCE IND","PHILIP A GELACEK MD PC TRUE PERFORMANCE","","","Y","","Y",650
"001705818","PRESTIGE PRIMARY CARE ASSOCIATES",-81.72484,38.35603,25309,37086.9641,51350.5836,13356,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,3.55,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"4501 MacCorkle Avenue SW","Suite 301","South Charleston","WV","TRUE PERFORMANCE","PRESTIGE PRIMARY CARE TRUE PERFORMANCE","","","","Y","Y",22
"001706175","MOUNTAIN STATE MEDICAL ASSOCIATES",-81.60256,38.35349,25311,44784.9369,58139.0061,10815,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.79,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"300 Kenton Drive","Suite 100","Charleston","WV","TRUE PERFORMANCE","MOUNTAIN STATE MEDICAL ASSOCIATES INC TRUE PERFORMANCE","","","","Y","Y",60
"001706675","HOLZER CLINIC LLC",-82.23777,38.84676,45631,36172.9063,52421.8919,15478,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,2,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"100 Jackson Pike","","Gallipolis","OH","","","","","","Y","Y",46
"001707697","MINGO MEDICAL GROUP INC",-80.60734,40.32184,43938,39259.7693,46928.23,6569,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"201 McLister Avenue","Suite 203","Mingo Junction","OH","","","","","","Y","Y",7
"001707777","OHIO HILLS HEALTH SERVICES",-81.1324,39.7652,43793,34080.0897,41399.7288,5194,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"37984 Airport Road","","Woodsfield","OH","","","","","","Y","Y",6
"001709287","WHEELING HOSPITAL INC",-80.68321,40.05557,26003,41655.1635,54798.8699,43002,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.45,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1 Medical Park","","Wheeling","WV","TRUE PERFORMANCE","WHEELING HOSPITAL INC TRUE PERFORMANCE","WHEELING HOSPITAL INC","","","Y","Y",114
"001709298","WETZEL COUNTY HOSPITAL PHYSICIANS",-80.8502,39.68107,26155,37715.4928,48457.6445,8823,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,2,1,1,3.56,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3 East Benjamin Drive","Suite B","New Martinsville","WV","TRUE PERFORMANCE","WETZEL COUNTY HOSPITAL TRUE PERFORMANCE","WETZEL COUNTY HOSPITAL","","","Y","Y",105
"001709330","MONTGOMERY GENERAL HOSPITAL",-81.32458,38.18264,25136,32187.6624,40780.2688,1798,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"401 6th Avenue","","Montgomery","WV","TRUE PERFORMANCE","MONTGOMERY GENERAL HOSPITAL TRUE PERFORMANCE","MONTGOMERY GENERAL HOSPITAL","","","Y","Y",14
"001709467","GREENBRIER PHYSICIANS INC",-80.46993,37.7727,24970,33527.0809,44706.3448,4575,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,2,0,1,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1322 Maplewood Avenue","","Ronceverte","WV","","","","","","Y","Y",10
"001709496","DUNBAR MEDICAL ASSOCIATES PLLC",-81.73875,38.35849,25064,40899.3541,52623.7503,9962,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.35,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1100 Grosscup Avenue","","Dunbar","WV","TRUE PERFORMANCE","DUNBAR MEDICAL ASSOC TRUE PERFORMANCE","","","","Y","Y",77
"001709560","VALLEY HEALTH SYSTEMS INC",-82.40988,38.42767,25703,18932.4383,26574.5367,6751,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.16,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2585 Third Avenue","","Huntington","WV","TRUE PERFORMANCE","VALLEY HEALTH SYSTEMS INC TRUE PERFORMANCE","","","","Y","Y",80
"001709889","CHARLESTON FAMILY PRACTICE",-81.6279,38.34713,25301,22129.5602,32603.2782,2771,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.7,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1201 Washington Street","Suite 201","Charleston","WV","TRUE PERFORMANCE","CHARLESTON FAMILY PRACTICE TRUE PERFORMANCE","","","","Y","Y",63
"001709930","SOUTH HARRISON FAMILY MEDICINE INC",-80.30434,39.38597,26431,33528.4596,45798.899,5950,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,4,2,1,3.96,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"686 S Pike St","","Shinnston","WV","TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM","","","Y","Y",121
"001710618","SPRING HILL PRIMARY CARE PHYSICIANS",-81.73109,38.35088,25309,37086.9641,51350.5836,13356,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.12,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"707 Chestnut Street","","South Charleston","WV","TRUE PERFORMANCE","SPRING HILL PRIMARY CARE TRUE PERFORMANCE","","","","Y","Y",48
"001710874","RIVERSIDE MEDICAL GROUP PLLC",-81.32458,38.18264,25136,32187.6624,40780.2688,1798,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"401 6th Avenue","Suite 102","Montgomery","WV","","","","","","Y","Y",19
"001710984","MID OHIO VALLEY MEDICAL GROUP INC",-81.55421,39.29776,26105,43798.1948,57749.4704,12333,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.333,3,1,1,3.43,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"800 Grand Central Mall","Suite 4","Vienna","WV","TRUE PERFORMANCE","MID OHIO VALLEY MEDICAL GROUP INC TRUE PERFORMANCE","","","","Y","Y",135
"001711016","FAMILY HEALTH ASSOC OF THE KANAWHA VALLEY PLLC",-81.68826,38.36674,25303,49975.3986,61441.7268,7112,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.25,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"509 2nd Avenue","","South Charleston","WV","TRUE PERFORMANCE","FAMILY HEALTH ASSOC OF KANAWHA VALLEY TRUE PERFORMANCE","","","","Y","Y",34
"001711108","WAYT HEALTH CARE PLLC",-80.75362,39.93678,26038,42060.2811,63724.486,2855,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1612 Wheeling Avenue","","Glen Dale","WV","","","","","","Y","Y",22
"001711138","CHARLESTON INTERNAL MEDICINE INC",-81.59547,38.32783,25304,48284.6212,86557.7193,8773,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.9,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3701 MacCorkle Avenue SE","","Charleston","WV","TRUE PERFORMANCE","CHARLESTON INTERNAL MEDICINE TRUE PERFORMANCE","","","","Y","Y",60
"001711140","WEST VIRGINIA UNIVERSITY PHYSICIANS OF CHARLESTON",-81.6279,38.34713,25301,22129.5602,32603.2782,2771,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.28,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1201 Washington Street East","Suite 103","Charleston","WV","TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM","","","Y","Y",54
"001711163","ERNESTO H AGBAYANI MD PLLC",-77.96811,39.47522,25401,37735.038,54107.7845,14622,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"155 Health Care Lane","","Martinsburg","WV","","","","","","Y","Y",8
"001711244","DRS HENRY KINDER AND ASC PLLC",-81.6247,38.34784,25301,22129.5602,32603.2782,2771,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.33,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"600 Morris Street","Suite 102","Charleston","WV","TRUE PERFORMANCE","DRS HENRY KINDER AND ASSOCIATES PLLC TRUE PERFORMANCE","","","","Y","Y",34
"001711464","DANIEL W WILSON MD PLLC",-80.66486,40.03559,26003,41655.1635,54798.8699,43002,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.16,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"7 E ast Cove Avenue","Suite B","Wheeling","WV","","","","","","Y","Y",20
"001711793","PERRY L HALL III DO",-80.18136,39.47223,26554,40780.2168,50274.9304,41369,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1836 Locust Avenue","Suite 1","Fairmont","WV","","","","","","","Y",2
"001716029","JOHN D KURUC MD",-80.64006,40.36902,43952,31416.4014,41510.9205,20672,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2196 Sunset Boulevard","","Steubenville","OH","","","","","","Y","Y",5
"001720486","SUDHA R KATRAGADDA MD",-80.16423,39.48043,26554,40780.2168,50274.9304,41369,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1322 Locust Avenue","","Fairmont","WV","","","","","","Y","Y",6
"001721126","JOHN P RICHARDS DO",-81.52806,38.40568,25302,37702.2049,51939.3907,15078,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,NA,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"4710 Chimney Drive","Suite H","Charleston","WV","","","","","","Y","Y",9
"001722523","MARK L DOUGLAS DO",-81.7844,38.42101,25313,49020.8569,61998.1207,13436,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,2.75,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"5098 West Washington Street","Suite 408","Cross Lanes","WV","TRUE PERFORMANCE","MARK L DOUGLAS DO TRUE PERFORMANCE","","","","Y","Y",18
"001722691","JOSEPH J DEPETRO III MD PC",-80.61235,40.27087,26070,42281.9731,56774.918,8441,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.55,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"69 8th Street","","Wellsburg","WV","","","","","","Y","Y",39
"001727977","FISHER, TODD R MD",-76.69951,40.26598,17036,73186.5234,89711.5214,18768,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,3,3,5,4.5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"300 East Main Street","","Hummelstown","PA","TRUE PERFORMANCE PLUS COMM","MEDICAL GROUP OF PENNSYLVANIA TRUE PERFORMANCE","","Y","","","Y",145
"001738144","PPCP CHARTIERS VALLEY",-80.1013,40.36906,15017,55631.7796,72093.8764,15437,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.6,5,3,1,4.53,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1168 Washington Pike","","Bridgeville","PA","TRUE PERFORMANCE PLUS COMM","PPCP TRUE PERFORMANCE","","","Y","","Y",342
"001738491","LEHIGH VALLEY PHYSICIANS GROUP INC",-76.19581,40.68791,17901,39292.0361,48297.2029,26494,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"205 East Laurel Boulevard","","Pottsville","PA","TRUE PERFORMANCE","SCHUYLKILL HEALTH SYSTEM MEDICAL GROUP INC TRUE PERFORMANCE","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",192
"001741225","ST BARNABAS MED CTR FAM PRAC",-79.9568,40.65104,15044,84956.979,105805.7878,22906,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0,1,0,1,2.5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"5830 Meridian Road","","Gibsonia","PA","","","","","Y","","Y",107
"001742196","ANDREW D CASH DO PC",-79.16314,40.60343,15701,35819.0123,47632.963,34080,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.6,5,3,1,4.35,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1265 Wayne Avenue","Suite 207","Indiana","PA","TRUE PERFORMANCE IND","ANDREW CASH DO TRUE PERFORMANCE","","","Y","","Y",268
"001743391","FAMILY MEDICAL CENTER",-78.91939,40.30537,15905,52105.944,61065.9689,22702,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,4.7,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1086 Franklin Street","","Johnstown","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","DLP CONEMAUGH HEALTH SYSTEM","","Y","","Y",115
"001745312","PPCP JACOB MURPHY LANE",-79.75379,39.91198,15401,35957.4781,49177.626,35755,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.833,6,5,4,4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"202 Jacob Murphy Lane","Suite 201","Uniontown","PA","TRUE PERFORMANCE PLUS COMM","PPCP TRUE PERFORMANCE","","","Y","","Y",286
"001746277","WELLSPAN FAMILY AND PEDIATRIC MEDICINE ROTHSVILLE",-76.23981,40.15194,17543,67002.934,84146.9668,36646,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,3,3,5,3.25,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2320 Rothsville Road","Suite 200","Lititz","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",72
"001746314","WELLSPAN FAMILY MEDICINE CROSSROADS",-76.22012,40.12911,17508,56542,70486,422,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,3.92,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"4131 Oregon Pike","","Brownstown","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",125
"001746358","WELLSPAN FAMILY MEDICINE TROUT RUN",-76.17953,40.191,17522,53627.238,65198.462,29287,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.5,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"808 Pleasant View Drive","","Ephrata","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",23
"001747386","ST LUKES INTERNAL MEDICINE HAMILTON COURT",-75.51816,40.58182,18103,52682.3905,67112.6892,42641,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,2,2,5,4.06,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3050 Hamilton Boulevard","Suite 110","Allentown","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",59
"001749149","APPLE RIDGE FAMILY MEDICINE",-77.23672,39.86085,17325,52663.1452,66236.9598,25594,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.6,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1311 Biglerville Road","","Gettysburg","PA","TRUE PERFORMANCE","APPLE RIDGE FAMILY MEDICINE TRUE PERFORMANCE","","Y","","","Y",117
"001749155","PENN HIGHLANDS FAMILY MEDICINE BIZOUSKY",-78.97144,40.94375,15767,36562.1962,48911.9715,14642,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,3,3,5,1.88,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"104 West Mahoning Street","Suite 205","Punxsutawney","PA","TRUE PERFORMANCE","PENN HIGHLANDS HEALTH SYSTEM TRUE PERFORMANCE","PENN HIGHLANDS HEALTHCARE","","Y","","Y",33
"001757538","HVMG FAMILY PRACTICE ROBINSON",-80.17173,40.45291,15205,47440.9517,59776.957,22850,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,4,4,5,4.29,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2201 Park Manor Boulevard","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",133
"001762306","MUNZER, FREDRICK DO",-78.90832,40.25251,15928,52475,55551,1995,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.68,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1800 Cambridge Drive","","Davidsville","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",95
"001762394","MT STATE MEDICINE AND RHEUMATOLOGY PLLC",-81.63086,38.3533,25301,22129.5602,32603.2782,2771,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,2,1,1,1,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"505 Summers Street","","Charleston","WV","TRUE PERFORMANCE","MOUNTAIN STATE MEDICINE AND RHEUMATOLOGY TRUE PERFORMANCE","","","","Y","Y",14
"001763197","KEYSTONE HEALTH CENTER INTERNAL MEDICINE",-77.63831,39.94491,17201,41306.941,51848.7741,22097,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.667,3,2,2,4,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"830 Fifth Avenue","Suite 201","Chambersburg","PA","TRUE PERFORMANCE","KEYSTONE HEALTH CENTER TRUE PERFORMANCE","","Y","","","Y",68
"001765887","SHARMA, OM MD PC",-75.24304,40.68629,18042,47063.4163,59536.3499,39390,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.22,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2100 Lehigh Street","","Easton","PA","TRUE PERFORMANCE","STEWARD HEALTH CARE NETWORK INC CENTRAL  TRUE PERFORMANCE","","Y","","","Y",64
"001768516","WELLSPAN FAMILY MEDICINE ASPERS",-77.23406,39.98393,17304,52562.1,62418.812,2718,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.56,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2060 Carlisle Road","","Aspers","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",147
"001770737","GABRIEL MEDICAL ASSOCIATES INC",-80.12868,40.27074,15317,71994.4075,86152.629,30733,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,3.45,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"3944 Washington Road","","Mc Murray","PA","","","","","Y","","Y",111
"001774015","WALWORTH MEDICAL ASSOCIATES",-79.54833,40.28209,15601,50613.708,63795.4713,58524,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.571,7,4,1,3.9,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1275 South Main Street","Suite 102","Greensburg","PA","TRUE PERFORMANCE IND","WALWORTH MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",511
"001788647","STATE COLLEGE FAMILY MEDICINE LLC",-77.90204,40.78201,16803,53659.7153,73754.493,19315,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.8,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"2188 Sandy Drive","Suite A","State College","PA","TRUE PERFORMANCE","STATE COLLEGE FAMILY MEDICINE LLC TRUE PERFORMANCE","","Y","","","Y",40
"001788988","POMIECKO, JAN MD",-79.81643,40.3455,15131,46296.0262,57736.626,8987,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.5,2,1,1,3.59,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1668 Lincoln Way","2nd Floor","White Oak","PA","TRUE PERFORMANCE IND","QUALITY CARE PARTNERS PC TRUE PERFORMANCE","","","Y","","Y",110
"001789487","NORTH EAST FAMILY PRACTICE",-79.82737,42.21752,16428,47693.2417,56797.1191,14189,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,1,1,1,5,4.2,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"115 East Main Street","","North East","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",103
"001794402","WINDBER CARE PHYSICIANS",-78.85609,40.269,15904,43655.3817,62380.9029,17093,"C17: Disease Modifying Anti-Rheumatic Drug Therapy for Rheumatoid Arthritis",1,0.8,5,4,3,4.03,0.65,0.73,0.81,0.88,NA,NA,NA,NA,NA,NA,"1511 Scalp Avenue","","Johnstown","PA","TRUE PERFORMANCE","CHAN SOON SHIONG MEDICAL CENTER AT WINDBER TRUE PERFORMANCE","WINDBER HOSPITAL","","Y","","Y",312
