"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Harrisburg","ASPIRE CARE PRIMARY CARE",8,0.75,1,9,12,1,2,51199.6451,"49 Prince Street"
"Harrisburg","BLUE MOUNTAIN FAMILY PRACTICE",4,0.958,5,23,24,0,0,56921.2642,"2151 Linglestown Road"
"Harrisburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE PROGRESS",13,0.643,1,9,14,3,4,56921.2642,"3601 North Progress Avenue"
"Harrisburg","PINNACLEHEALTH FAMILY CARE UNION DEPOSIT",10,0.714,1,10,14,2,3,51199.6451,"805 Sir Thomas Court"
"Harrisburg","PINNACLEHEALTH INTERNAL MEDICINE UNION DEPOSIT",6,0.864,5,38,44,0,0,51199.6451,"805 Sir Thomas Court"
"Harrisburg","UPMC PINNACLE CHAMBERS HILL PRIMARY CARE",1,1,5,5,5,NA,NA,58889.6641,"5400 Chambers Hill Road"
"Hastings","DVORCHAK, MATTHEW J MD",1,0.5,1,3,6,NA,NA,39716.3968,"268 Coleman Street"
"Hazle Township","VEGLIA, ANTHONY P MD",1,0.714,1,5,7,NA,NA,38377.5536,"1525 North Church Street"
"Hazleton","MOUNTAIN AREA HEALTHCARE PC",1,0.75,1,3,4,NA,NA,34101.1054,"23 East Broad Street"
"Hazleton","LEHIGH VALLEY PHYSICIAN GROUP HAZLETON",2,0.706,1,24,34,5,6,38377.5536,"50 Moisey Drive"
"Hellertown","SAUCON VALLEY FAMILY PRACTICE",2,0.667,1,8,12,2,3,65440.1551,"255 Front Street"
"Hellertown","STULL, ROBERT L DO",3,0,1,0,3,NA,NA,65440.1551,"745 Easton Road"
"Hellertown","LVPG FAMILY MEDICINE HELLERTOWN",1,0.8,2,4,5,NA,NA,65440.1551,"1072 Main Street"
"Hermitage","CHATHA, IFTIKHAR A MD PC",10,0.5,1,2,4,NA,NA,50365.7944,"2500 Highland Road"
"Hermitage","STIGLIANO FAMILY PRACTICE PC",3,0.846,4,11,13,0,1,50365.7944,"3140 Highland Road"
"Hermitage","CONTI, JOSEPH J., DO LTD",8,0.667,1,14,21,4,5,50365.7944,"480 North Kerrwood Dr"
"Hermitage","KALIK, JOSEPH R DO",1,0.857,4,6,7,NA,NA,50365.7944,"295 North Kerrwood Drive"
"Hermitage","UPMC HORIZON ENDOCRINOLGY",1,0.857,4,6,7,NA,NA,50365.7944,"1599 North Hermitage Road"
"Hermitage","CRAGO FAMILY MEDICINE PC",4,0.833,4,10,12,0,1,50365.7944,"3150 Highland Road"
"Hermitage","HORIZON FAMILY HEALTH CARE UPMC",6,0.714,1,5,7,NA,NA,50365.7944,"705 Brookshire Drive"
"Hermitage","HERMITAGE INTERNAL MEDICINE UPMC",9,0.6,1,9,15,4,4,50365.7944,"2151 Shenango Valley Freeway"
"Hermitage","HERMITAGE FAMILY PRACTICE",5,0.73,1,27,37,4,5,50365.7944,"2425 Garden Way"
"Hermitage","HICKORY INTERNAL MEDICINE UPMC",6,0.714,1,5,7,NA,NA,50365.7944,"875 North Hermitage Road"
"Hershey","PENN STATE HERSHEY INTERNAL MEDICINE EAST CAMPUS",4,0.797,2,51,64,3,5,62219.5807,"35 Hope Dr"
"Hershey","MSHMC HEMATOLOGY & ONCOLOGY",3,0.8,2,4,5,NA,NA,62219.5807,"500 University Drive"
"Hershey","PENN STATE HERSHEY MEDICAL GROUP FISHBURN ROAD",1,0.839,4,47,56,0,2,62219.5807,"845 Fishburn Road"
"Hershey","UPG INTERNAL MEDICINE",5,0.667,1,2,3,NA,NA,62219.5807,"500 University Drive"
"Hershey","PENN STATE MEDICAL GROUP COCOA",2,0.81,3,47,58,2,3,62219.5807,"1120 Cocoa Avenue"
"Hickory","PPCP HICKORY BURGETTSTOWN",1,0.792,2,19,24,1,2,63443.5822,"4151 Henderson Road"
"Hollidaysburg","SWEENEY, GREGORY C MD PC",1,0.667,1,2,3,NA,NA,53835.3654,"1800 North Juniata Street"
"Hollsopple","CONEMAUGH PHYSICIAN GROUP FAMILY MEDICINE DAVIDSVILLE RHC",1,0.7,1,7,10,2,2,48724.1157,"207 Woodstown Highway"
"Honesdale","WAYNE MEMORIAL COMMUNITY HEALTH CENTERS",2,0.788,2,26,33,2,3,41905.4223,"600 Maple Avenue"
"Honesdale","PRIME MED MEDICAL GROUP  GEISINGER HENDERSON",1,0.833,4,5,6,NA,NA,41905.4223,"3306 Lake Ariel Hwy"
"Houtzdale","SHEDLOCK, ANTHONY F DO",1,0.667,1,2,3,NA,NA,38657.9251,"612 Clara Street"
"Hummelstown","HUMMELSTOWN FAMILY MEDICINE PC",2,0.846,4,11,13,0,1,73186.5234,"215 West Main Street"
"Hummelstown","FISHER, TODD R MD",1,0.905,5,19,21,0,0,73186.5234,"300 East Main Street"
"Hummelstown","MUSCALUS, JOHN E DO",3,0.833,4,5,6,NA,NA,73186.5234,"655 South Hershey Road"
"Huntingdon","BROAD TOP AREA MEDICAL CENTER AT HUNTINGDON",2,0.882,5,15,17,0,0,41431.7237,"835 Washington Street"
"Huntingdon","GEISINGER CLINIC COLD SPRINGS",1,1,5,5,5,NA,NA,41431.7237,"3228 Cold Springs Rd"
"Huntingdon","UPMC HUNTINGDON FAMILY PHYSICIANS",5,0.714,1,5,7,NA,NA,41431.7237,"9492 William Penn Highway"
"Huntingdon","UPMC HUNTINGDON HEALTHCARE",4,0.75,1,3,4,NA,NA,41431.7237,"814 Washington Street"
"Huntingdon","BROAD TOP AREA MEDICAL CENTER INC",3,0.818,3,9,11,1,1,41431.7237,"790 Bryan Street"
"Huntington","VALLEY HEALTH SYSTEMS INC",2,0.9,5,9,10,0,0,18932.4383,"2585 Third Avenue"
"Huntington","MOSES FAMILY MEDICINE INC",1,1,5,3,3,NA,NA,28451.4301,"2959 3rd Avenue"
"Huntington","ST MARYS MEDICAL MANAGEMENT",3,0.727,1,8,11,2,2,28451.4301,"2828 First Avenue"
"Huntington","HUDAK FAMILY MEDICINE PLLC",6,0.333,1,1,3,NA,NA,43048.7635,"5187 US Route 60 East"
"Huntington","UNIVERSITY PHYSICIANS AND SURGEONS INC",4,0.702,1,33,47,7,8,34303.9173,"1600 Medical Center Drive"
"Huntington","HUNTINGTON INTERNAL MEDICINE GROUP",5,0.674,1,31,46,8,9,43048.7635,"5170 US Route 60  East"
"Imperial","HVMG WEST ALLEGHENY HEALTH CARE SVCS",1,0.786,2,11,14,1,2,64365.5487,"300 Penn Lincoln Drive"
"Indiana","JESICK, ANN R MD",9,0.714,1,5,7,NA,NA,35819.0123,"15 South 8th Street"
"Indiana","AMBROSE JR, JOSEPH DO",6,0.778,2,7,9,NA,NA,35819.0123,"100 Christy Park Drive"
"Indiana","TURNBULL, ROBERTO E, MD",8,0.75,1,3,4,NA,NA,35819.0123,"1177 South Sixth Street"
"Indiana","WOODLE, EDWARD M DO",12,0.4,1,2,5,NA,NA,35819.0123,"660 Stutzman Road"
"Indiana","ROSE MEDICAL ASSOC PC",11,0.6,1,6,10,3,3,35819.0123,"15 South 8th Street"
"Indiana","SANDROWICZ, RICHARD R MD",10,0.647,1,11,17,4,4,35819.0123,"1265 Wayne Avenue"
"Indiana","HAN, SHENGGAO MD LLC",4,0.813,3,13,16,1,1,35819.0123,"625 Rustic Lodge Road"
"Indiana","ANDREW D CASH DO PC",3,0.895,5,17,19,0,0,35819.0123,"1265 Wayne Avenue"
"Indiana","LAMANTIA, JOSEPH DO PC",1,1,5,8,8,NA,NA,35819.0123,"1690 Saltsburg Avenue"
"Indiana","JAMIL AHMED MD PC",6,0.778,2,7,9,NA,NA,35819.0123,"2121 Shelly Drive"
"Indiana","IRMC PHYSICIAN GROUP PRIMARY CARE",5,0.779,2,53,68,4,6,35819.0123,"879 Hospital Road"
"Indiana","IHPS SPECIALISTS",1,1,5,6,6,NA,NA,35819.0123,"841 Hospital Road"
"Irwin","IRWIN FAMILY CARE PC",4,0.7,1,28,40,6,7,63181.3156,"905 Spruce Street"
"Irwin","IRWIN PRIMARY CARE ASSOCIATES",1,0.9,5,18,20,0,0,63181.3156,"7546 Route 30"
"Irwin","WESTMORELAND FAMILY MEDICINE UPMC",3,0.8,2,8,10,1,1,63181.3156,"3520 Route 130"
"Irwin","ALLEGHENY FAMILY MEDICINE EAST",2,0.867,5,39,45,0,0,63181.3156,"4044 Route 130"
"Jeannette","JOSEPH P GERGER MD PC",3,0.8,2,8,10,1,1,46722.6849,"607 Michigan Avenue"
"Jeannette","EXCELA HEALTH INTERNAL MEDICINE HUNTER",1,0.929,5,13,14,0,0,46722.6849,"520 Jefferson Avenue"
"Jeannette","EXCELA HEALTH FAMILY MEDICINE JEANNETTE",2,0.889,5,24,27,0,0,46722.6849,"601 Michigan Avenue"
"Jefferson Hills","FAMILY PRACTICE MEDICAL ASSOCIATES SOUTH",2,0.786,2,114,145,7,11,49377.46,"1200 Brooks Lane"
"Jefferson Hills","EDWARD W JEW III MD INTERNAL MEDICINE",1,1,5,7,7,NA,NA,49377.46,"575 Coal Valley Road"
"Jessup","PRIME MED GEISINGER JESSUP",1,0.667,1,2,3,NA,NA,42548.3911,"407 3rd Ave"
"Jim Thorpe","SWITCHBACK MEDICAL CENTER PC",2,0.5,1,2,4,NA,NA,48165.141,"1580 Center Avenue"
"Jim Thorpe","MANZELLA FAMILY HEALTHCARE PC",1,0.625,1,5,8,NA,NA,48165.141,"1353 State Route 903"
"Johnstown","BEATTY, LAWRENCE THOMAS MD",7,0.833,4,5,6,NA,NA,43655.3817,"201 College Park Plaza"
"Johnstown","VIJAY K MALHOTRA MD PC",18,0,1,0,4,NA,NA,29839.111,"78 Fairfield Avenue"
"Johnstown","CONEMAUGH PHYS GRP MASSOUD SIRSIKAR",10,0.811,3,30,37,1,2,20685.8,"1 Tech Park Drive"
"Johnstown","RICHARD M KASTELIC MD AND ASSOCIATES PC",13,0.788,2,41,52,3,4,52105.944,"322 Warren Street"
"Johnstown","GEORGE PUEBLITZ MD",1,1,5,3,3,NA,NA,52105.944,"891 Menoher Boulevard"
"Johnstown","CPG MEDICAL PARK FAMILY PRACTICE",15,0.692,1,9,13,2,3,20685.8,"1 Tech Park Drive"
"Johnstown","CONEMAUGH PHYSICIAN GROUP EAST HILLS PRIMARY CARE",11,0.805,2,33,41,2,3,43655.3817,"1450 Scalp Avenue"
"Johnstown","FAIRFIELD AVENUE FAM PRAC",14,0.75,1,6,8,NA,NA,29839.111,"226 Fairfield Avenue"
"Johnstown","MATSE, STEPHEN J DO",1,1,5,11,11,0,0,20685.8,"321 Main St"
"Johnstown","STOTLER, CHARLES W, MD",1,1,5,5,5,NA,NA,43655.3817,"334 Bloomfield Street"
"Johnstown","GREEN, RICHARD J MD PC",17,0.25,1,1,4,NA,NA,20685.8,"213 Vine Street"
"Johnstown","DR LEONARDO AMPER MD",7,0.833,4,5,6,NA,NA,20685.8,"321 Main Street"
"Johnstown","FAMILY MEDICAL CENTER",7,0.833,4,10,12,0,1,52105.944,"1086 Franklin Street"
"Johnstown","WINDBER CARE PHYSICIANS",12,0.789,2,15,19,1,2,43655.3817,"1511 Scalp Avenue"
"Johnstown","CHI PRUCHNIC",1,1,5,10,10,0,0,52105.944,"1086 Franklin Street"
"Johnstown","ELLENBERGER JR, THOMAS R MD PC",1,1,5,4,4,NA,NA,20685.8,"321 Main Street"
"Johnstown","ICARE MEDICAL",16,0.6,1,3,5,NA,NA,52105.944,"100 Susan Drive"
"Johnstown","ALLEGHENIES INDEPENDENT PHYSICIANS",6,0.875,5,14,16,0,0,43655.3817,"241 Schoolhouse Road"
"Kane","KANE COMMUNITY HOSPITAL CLINIC",1,0.619,1,13,21,5,6,37416.9021,"4372 Route 6"
"Kingston","STANLEY LOBITZ LLC",1,1,5,5,5,NA,NA,42131.9256,"155 East Bennett Street"
"Kingston","GALASSO III, JAMES W DO",2,0.764,1,84,110,8,11,42131.9256,"610 Wyoming Avenue"
"Kittanning","ARMSTRONG PRIMARY CARE CTR RURAL VALLEY",1,0.792,2,19,24,1,2,43030.6152,"10261 State Route 85"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER KITTANNING",2,0.763,1,29,38,3,4,43030.6152,"260 South Jefferson Street"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER WEST HILLS",4,0.6,1,3,5,NA,NA,43030.6152,"300 Medical Arts Building"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER FRANKLIN VILLAGE",3,0.727,1,16,22,3,3,43030.6152,"198 Westgate Drive"
"Kutztown","LVPG FAMILY MEDICINE KUTZTOWN",1,0.4,1,2,5,NA,NA,47720.561,"333 Normal Avenue"
"Lake Winola","MURRAY, PATRICK M MD",1,0.333,1,1,3,NA,NA,49321,"1240 State Route 307"
"Lancaster","DAVID J SILVERSTEIN ASSOC",1,1,5,9,9,NA,NA,64888.3044,"2920 Marietta Avenue"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE CROOKED OAK",16,0.667,1,2,3,NA,NA,64888.3044,"1655 Crooked Oak Drive"
"Lancaster","STEPHEN G DIAMANTONI MD AND ASSOCIATES",7,0.957,5,22,23,0,0,40530.1694,"734 North Franklin Street"
"Lancaster","LGHP PENN MEDICINE INTERNAL MEDICINE",12,0.813,3,13,16,1,1,64888.3044,"2110 Harrisburg Pike"
"Lancaster","LGHP PENN MEDICINE FAMILY ABBEYVILLE",8,0.833,4,20,24,0,1,48290.2779,"101 Abbeyville Road"
"Lancaster","GERIATRIC SPECIALISTS",1,1,5,3,3,NA,NA,64888.3044,"2112 Harrisburg Pike"
"Lancaster","LANCASTER HEALTH CENTER",1,1,5,4,4,NA,NA,48290.2779,"304 North Water Street"
"Lancaster","WELLSPAN FAMILY MEDICINE GRANITE RUN",8,0.833,4,5,6,NA,NA,64888.3044,"264 Granite Run Drive"
"Lancaster","LANCASTER GENERAL HEALTH PHYSICIANS DOWNTOWN FAMILY MEDICINE",1,1,5,5,5,NA,NA,40530.1694,"540 North Duke Street"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE MANOR RIDGE",16,0.667,1,6,9,NA,NA,48290.2779,"2113 Manor Ridge Drive"
"Lancaster","HIGHLANDS FAMILY PRACTICE",1,1,5,5,5,NA,NA,64888.3044,"1871 Santa Barbara Drive"
"Lancaster","LANCASTER FAMILY PRACTICE ASSOCIATES",11,0.818,3,9,11,1,1,64888.3044,"1611 Oregon Pike"
"Lancaster","MASTROPIETRO AND ASSOCIATES FAMILY MEDICINE",15,0.714,1,5,7,NA,NA,48290.2779,"2145 Noll Drive"
"Lancaster","SALLAVANTI AND COTTER FAMILY MEDICINE",1,1,5,3,3,NA,NA,64888.3044,"2207 Oregon Pike"
"Lancaster","PENN STATE MEDICAL GROUP GENERAL INTERNAL MEDICINE HOSPITALISTS",8,0.833,4,10,12,0,1,48290.2779,"2301 Columbia Avenue"
"Lancaster","PENN STATE MEDICAL GROUP GENERAL INTERNAL MEDICINE",13,0.8,2,12,15,1,1,48290.2779,"2301 Columbia Avenue"
"Lancaster","PENN STATE MEDICAL GROUP OYSTER POINT",14,0.786,2,11,14,1,2,64888.3044,"3045 Marietta Avenue"
"Latrobe","GROSSO, KEVIN J DO",1,1,5,8,8,NA,NA,46756.8234,"5927 State Route 981"
"Latrobe","REYNA, OSCAR MD INC",5,0.818,3,9,11,1,1,46756.8234,"328 Weldon Street"
"Latrobe","EXCELA HEALTH DIAGNOSTIC ASSOCIATES",7,0.789,2,56,71,3,6,46756.8234,"1 Mellon Way"
"Latrobe","EXCELA HEALTH CHESTNUT RIDGE FAMILY MEDICINE",6,0.803,2,114,142,4,9,46756.8234,"555 Route 217"
"Latrobe","EXCELA HEALTH WELDON FAMILY MEDICINE",3,0.889,5,32,36,0,0,46756.8234,"501 Weldon Street"
"Latrobe","EXCELA SQUARE AT LATROBE PRIMARY CARE",1,1,5,7,7,NA,NA,46756.8234,"100 Excela Health Drive"
"Latrobe","EXCELA SQUARE LATROBE FAMILY MEDICINE",4,0.875,5,28,32,0,0,46756.8234,"100 Excela Health Drive"
"Laurys Station","LVPG FAMILY MEDICINE LAURYS STATION",1,0.929,5,13,14,0,0,76403.4568,"5649 Wynnewood Drive"
"Lawrenceville","NPCHS-LAWERENCEVILLE LAUREL HEALTH CENTER",1,1,5,3,3,NA,NA,41205.7538,"32 East Lawerence Road"
"Lebanon","LEBANON INTERNAL MEDICINE ASSOCIATES",7,0.71,1,22,31,4,5,53430.4618,"755 Norman Drive"
"Lebanon","YOCUM ASSOCIATES PC",1,1,5,10,10,0,0,53430.4618,"940 Cumberland Street"
"Lebanon","WELLSPAN FAMILY MEDICINE NORTH FOURTH STREET",4,0.75,1,3,4,NA,NA,46063.6301,"30 North 4th Street"
"Lebanon","M NAZEERI MD P C",1,1,5,4,4,NA,NA,53430.4618,"1023 Poplar Street"
"Lebanon","ALLCARE FAMILY HEALTH PC",4,0.75,1,3,4,NA,NA,53430.4618,"855 Tuck Street"
"Lebanon","WELLSPAN FAMILY MEDICINE WEST CORNWALL",6,0.714,1,15,21,3,4,53430.4618,"101 Fairview Circle"
"Lebanon","LGHP PENN MEDICINE FAMILY MEDICINE QUENTIN",8,0.667,1,6,9,NA,NA,53430.4618,"1701 Cornwall Road"
"Lebanon","WELLSPAN INTERNAL MEDICINE LEBANON",3,0.875,5,7,8,NA,NA,53430.4618,"717 South 8th Street"
"Leechburg","ARMSTRONG PRIMARY CARE LEECHBURG",1,0.969,5,31,32,0,0,50571.4598,"116 Main Street"
"Leechburg","ALLEGHENY TOWNSHIP MEDICAL ASSOCIATES",2,0.871,5,74,85,0,0,50571.4598,"62 Greenbriar Drive"
"Leechburg","AHN CROSSROADS FAMILY PRACTICE",3,0.722,1,13,18,2,3,50571.4598,"1181 State Route 356"
"Leesport","PENN STATE HEALTH MEDICAL GROUP SCHUYLKILL VALLEY",1,0.778,2,7,9,NA,NA,66361.9782,"5 South Centre Avenue"
"Lehighton","PENN MEDICAL GROUP PC",2,0.5,1,2,4,NA,NA,51568.8071,"2175 Blakeslee Blvd Drive West"
"Lehighton","RICHARD J LIZAK DO",1,0.778,2,7,9,NA,NA,51568.8071,"281 North 12th Street"
"Lehman","KURELLO, PHILLIP J MD",1,0.75,1,3,4,NA,NA,85713,"1051 Mountain View Drive"
"Lemoyne","INTERNISTS OF CENTRAL PA",2,0.833,4,40,48,0,2,48911.6952,"108 Lowther Street"
"Lemoyne","HERITAGE FAMILY MEDICINE",1,1,5,6,6,NA,NA,48911.6952,"3 Walnut Street"
"Leola","WELLSPAN FAMILY MEDICINE MEADOWBROOK",1,0.875,5,7,8,NA,NA,58328.7376,"337 West Main Street"
"Lewes","WAGNER AND PRIGG FAMILY MEDICINE",1,1,5,3,3,NA,NA,54452.6923,"16529 Coastal Highway"
"Lewisburg","WVVA HEALTHCARE ALLIANCE PC",1,1,5,3,3,NA,NA,39748.2451,"3738 Davis Stuart Road"
"Lewisburg","ROBERT C BYRD",2,0.833,4,5,6,NA,NA,39748.2451,"1464 Jefferson Street North"
"Lewisburg","EVANGELICAL MEDICAL SERVICES ORGANIZATION",3,0.692,1,9,13,2,3,38724.0916,"3 Hospital Drive"
"Lewistown","GMG LT FAMILY PRACTICE",1,1,5,4,4,NA,NA,33427.5012,"21 Geisinger Lane"
"Lewistown","GEISINGER FAMILY HEALTH ASSOCIATES",2,0.892,5,33,37,0,0,33427.5012,"21 Geisinger Lane"
"Ligonier","STEPANEK, SUZANA MD",3,0.667,1,6,9,NA,NA,48741.0729,"312 East Main Street"
"Ligonier","CONEMAUGH PHYSICIANS GROUP LIGONIER",2,0.75,1,3,4,NA,NA,48741.0729,"200 West Main Street"
"Ligonier","AHN WESTMORELAND PRIMARY CARE",1,0.945,5,52,55,0,0,48741.0729,"621 West Main Street"
"Lititz","LGHP PENN MEDICINE FAMILY MEDICINE LITITZ",1,0.882,5,15,17,0,0,67002.934,"562 West Second Avenue"
"Lititz","WELLSPAN FAMILY AND PEDIATRIC MEDICINE ROTHSVILLE",2,0.786,2,11,14,1,2,67002.934,"2320 Rothsville Road"
"Lititz","PENN STATE MEDICAL GROUP CORNERSTONE",4,0.538,1,7,13,4,5,67002.934,"6 West Newport Road"
"Lititz","PENN STATE MEDICAL GROUP LANCASTER DIABETES",3,0.7,1,7,10,2,2,67002.934,"6 West Newport Road"
"Littlestown","WELLSPAN FAMILY MEDICINE LITTLESTOWN",1,1,5,7,7,NA,NA,60067.9328,"300 West King Street"
"Lock Haven","SUSQUEHANNA HLTH FAM MEDICINE AT LOCK HAVEN",1,0.714,1,5,7,NA,NA,34091.0236,"610 High Street"
"Loysburg","SOUTHERN COVE MEDICAL ASSOCIATES",1,0.891,5,41,46,0,0,45968,"2230 Woodbury Pike"
"Macungie","FREEMAN, JAMES J DO",1,1,5,3,3,NA,NA,72199.2634,"Four West Main Street"
"Macungie","ST LUKES MACUNGIE MEDICAL GROUP",2,0.882,5,15,17,0,0,72199.2634,"3760 Brookside Road"
"Macungie","LVPG FAMILY MEDICINE MACUNGIE",3,0.667,1,2,3,NA,NA,72199.2634,"6451 Village Lane"
"Manchester","WELLSPAN FAMILY MEDICINE WHEATLYN",1,0.667,1,2,3,NA,NA,56106.5441,"235 Rosedale Drive"
"Manchester","MEMORIAL FAMILY MEDICINE AT MANCHESTER",2,0,1,0,3,NA,NA,56106.5441,"4314 North George Street Ext'd"
"Manheim","LGHP PENN MEDICINE FAMILY MEDICINE MANHEIM",1,0.75,1,9,12,1,2,59061.7394,"700 Lancaster Road"
"Mansfield","NPCHS MANSFIELD HEALTH CENTER",1,1,5,5,5,NA,NA,35342.1903,"416 South Main Street"
"Marietta","LGHP PENN MEDICINE FAMILY MEDICINE SUSQUEHANNA",1,0.714,1,10,14,2,3,53750.6467,"1159 River Road"
"Mars","MARS MEDICAL CENTER UPMC",1,0.8,2,16,20,1,2,89032.696,"123 Grand Avenue"
"Martinsburg","BERKELEY FAMILY MEDICINE ASSOCIATES INC",2,0.667,1,2,3,NA,NA,37735.038,"101 Marcley Drive"
"Martinsburg","UNIVERSITY HEALTHCARE PHYSICIANS INC",1,0.833,4,5,6,NA,NA,37735.038,"2000 Professional Ct"
"Marysville","GEISINGER HOLY SPIRIT FAMILY MEDICINE MARYSVILLE",1,0.6,1,3,5,NA,NA,58303.5354,"211 Broad Street"
"Mc Connellsburg","TRI STATE COMMUNITY HEALTH CENTER INC",1,0.765,1,13,17,2,2,42215.8962,"525 Fulton Drive"
"Mc Connellsburg","MILROTH, WILLIAM L MD",2,0.75,1,6,8,NA,NA,42215.8962,"214 Peach Orchard Road"
"Mc Connellsburg","FULTON FAMILY PRACTICE",2,0.75,1,12,16,2,2,42215.8962,"214 Peach Orchard Road"
"Mc Kees Rocks","STO ROX NEIGHBORHOOD HLTH COUNCIL INC",3,0.75,1,3,4,NA,NA,45549.9734,"710 Thompson Avenue"
"Mc Kees Rocks","YUNUS, ANISA S MD",1,1,5,3,3,NA,NA,45549.9734,"6000 Steubenville Pike"
"Mc Kees Rocks","PARTNERS IN FAMILY CARE PC",5,0.725,1,37,51,6,7,45549.9734,"27 Heckel Road"
"Mc Kees Rocks","MEDICAL GROUP ROBINSON LLC",3,0.75,1,6,8,NA,NA,45549.9734,"5855 Steubenville Pike"
"Mc Kees Rocks","PINE HOLLOW MEDICAL ASSOCIATES",2,0.79,2,64,81,4,6,45549.9734,"133 Church Hill Road"
"Mc Murray","GABRIEL MEDICAL ASSOCIATES INC",1,1,5,8,8,NA,NA,71994.4075,"3944 Washington Road"
"Mckees Rocks","OHIO VALLEY PROFESSIONAL SERVICES",1,0.868,5,33,38,0,0,45549.9734,"596 Pine Hollow Drive"
"Mckees Rocks","WEST HILLS MEDICAL",2,0.824,3,14,17,1,1,45549.9734,"27 Heckel Road"
"McKeesport","HEALTH FIRST MEDICAL ASSOC UPMC",2,0.625,1,5,8,NA,NA,26971.189,"1318 Fifth Avenue"
"McKeesport","WALIGURA, R CURTIS DO",1,0.792,2,19,24,1,2,26971.189,"2709 ONeil Boulevard"
"McMurray","PPCP MCMURRAY BROOKLINE",4,0.813,3,26,32,1,2,71994.4075,"3928 Washington Road"
"McMurray","PRIMARY CARE GROUP 11, JRMC MCMURRAY",2,0.867,5,26,30,0,0,71994.4075,"455 Valley Brook Road"
"McMurray","WHS PRIMARY CARE LAKESIDE",6,0.727,1,8,11,2,2,71994.4075,"1001 Waterdam Plaza"
"McMurray","PRIMARY CARE SOUTH",3,0.828,3,24,29,1,1,71994.4075,"1000 Waterdam Plaza"
"McMurray","PRIMARY CARE PROFESSIONALS",5,0.752,1,88,117,10,13,71994.4075,"160 Gallery Drive"
"McMurray","WATERDAM FAMILY PRACTICE",1,0.929,5,26,28,0,0,71994.4075,"5000 Waterdam Plaza Drive"
"Meadville","UNICE, RONALD MARK DO",1,1,5,3,3,NA,NA,39229.0049,"765 Liberty Street"
"Meadville","NPA FAMILY PRACTICE",8,0.545,1,6,11,4,4,39229.0049,"1012 Water Street"
"Meadville","DECKER FAMILY MEDICINE LLC",6,0.778,2,7,9,NA,NA,39229.0049,"901 Water Street"
"Meadville","UNICE, KENNETH A DO",5,0.8,2,4,5,NA,NA,39229.0049,"495 Pine Street"
"Meadville","WILLIAMS, DAVID A DO INC",1,1,5,4,4,NA,NA,39229.0049,"1015 Grove Street"
"Meadville","NPA SPENCER",3,0.833,4,10,12,0,1,39229.0049,"1012 Water Street"
"Meadville","FRENCH CREEK INTERNAL MEDICINE",3,0.833,4,10,12,0,1,39229.0049,"765 Liberty Street"
"Meadville","MEADVILLE COMMUNITY HEALTH CENTER",7,0.727,1,8,11,2,2,39229.0049,"747 Terrace Street"
"Mechanicsburg","COHEN, HOWARD R MD",6,0.714,1,5,7,NA,NA,83688.6203,"4713 East Trindle Road"
"Mechanicsburg","WEST SHORE FAMILY PRACTICE PC",7,0.667,1,6,9,NA,NA,83688.6203,"6375 Mercury Drive"
"Mechanicsburg","GESINGER HOLY SPIRIT FAMILY MEDICINE MECHANICSBURG",9,0.571,1,4,7,NA,NA,83688.6203,"335 Lambs Gap Road"
"Mechanicsburg","PINNACLEHEALTH FAMILYCARE MECHANICSBURG",3,0.875,5,21,24,0,0,60500.6369,"910 Century Drive"
"Mechanicsburg","PINNACLE HEALTH ENDOCRINOLOGY ASSOCIATES",7,0.667,1,2,3,NA,NA,83688.6203,"2005 Technology Parkway"
"Mechanicsburg","GEISINGER HOLY SPIRIT INTERNAL MEDICINE",1,1,5,8,8,NA,NA,60500.6369,"6 Market Plaza Way"
"Mechanicsburg","PINNACLE HEALTH FAMILY CARE AT SILVER SPRING",5,0.786,2,11,14,1,2,83688.6203,"21 Waterford Drive"
"Mechanicsburg","PINNACLEHEALTH FAMILY CARE FISHER ROAD",4,0.87,5,47,54,0,0,60500.6369,"2140 Fisher Road"
"Mechanicsburg","PENN STATE HERSHEY MEDICAL GROUP MECHANICSBURG",1,1,5,3,3,NA,NA,83688.6203,"140 Old Willow Mill Road"
"Mercer","MERCER FAMILY MEDICINE CENTER",1,0.6,1,6,10,3,3,46998.6645,"551 Greenville Road"
"Mercersburg","SUMMIT PRIMARY CARE",1,0.895,5,17,19,0,0,54908.3771,"2 Keefer Drive"
"Meyersdale","FAMILY HEALTHCARE MEYERSDALE RHC",1,0.769,1,20,26,2,3,37488.7851,"7160 Mason Dixon Highway"
"Middleburg","FAMILY PRACTICE CENTER PC",1,0.741,1,166,224,20,27,42804.1386,"1 Dock Hill Road"
"Middletown","PINNACLEHEALTH FAMILYCARE MIDDLETOWN",2,0.818,3,18,22,1,1,56318.5403,"1025 West Harrisburg Pike"
"Middletown","PENN STATE HERSHEY MEDICAL GROUP MIDDLETOWN",3,0.739,1,17,23,3,3,56318.5403,"3100 Schoolhouse Road"
