"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Gettysburg","WELLSPAN INTERNAL MEDICINE V TWIN DRIVE",2,0.667,3,5,15,2,3,52663.1452,"40 V Twin Drive"
"Gettysburg","WELLSPAN FAMILY MEDICINE HERR'S RIDGE",5,0,1,7,7,NA,NA,52663.1452,"820 Chambersburg Road"
"Gettysburg","APPLE RIDGE FAMILY MEDICINE",1,0.813,4,3,16,0,1,52663.1452,"1311 Biglerville Road"
"Gettysburg","WETZEL FAMILY MEDICINE",5,0,1,6,6,NA,NA,52663.1452,"312 Baltimore Street"
"Gettysburg","WELLSPAN INTERNAL MEDICINE WASHINGTON STREET",3,0.462,1,7,13,5,6,52663.1452,"423 South Washington Street"
"Gibsonia","HEALTH QUEST MED ASSOC LLC",3,0.725,3,14,51,3,7,84956.979,"5318 Ranalli Drive"
"Gibsonia","ST BARNABAS MED CTR FAM PRAC",1,1,5,0,5,NA,NA,84956.979,"5830 Meridian Road"
"Gibsonia","PINE RICHLAND MEDICAL ASSOCIATES",2,0.761,3,11,46,1,5,84956.979,"5375 William Flynn Highway"
"Girard","ELK VALLEY MEDICAL CENTER",1,0.88,5,3,25,0,0,48202.7414,"5165 Imperial Parkway"
"Glen Dale","WAYT HEALTH CARE PLLC",2,0,1,6,6,NA,NA,42060.2811,"1612 Wheeling Avenue"
"Glen Dale","REYNOLDS MEMORIAL HOSPITAL INC",1,0.7,3,3,10,1,2,42060.2811,"426 8th St"
"Greencastle","GREENCASTLE FAMILY PRACTICE",1,0.762,3,5,21,1,3,57171.1436,"50 Eastern Avenue"
"Greencastle","SUMMIT PRIMARY CARE",2,0.667,3,2,6,NA,NA,57171.1436,"50 Eastern Avenue"
"Greensboro","CORNERSTONE CARE GREENSBORO",1,0.75,3,1,4,NA,NA,40436.6792,"7 Glassworks Road"
"Greensburg","CONVALESCENT CENTER GROUP",9,0.667,3,1,3,NA,NA,50613.708,"2480 South Grande Boulevard"
"Greensburg","MUESELER, EILEEN A DO",6,0.857,4,1,7,NA,NA,50613.708,"434 East Pittsburgh Street"
"Greensburg","EXCELA HEALTH MOUNTAIN VIEW INTERNAL MEDICINE",3,0.917,5,2,24,0,0,50613.708,"800 Marguerite Road"
"Greensburg","LEIBU, TATIANA MD",11,0.636,2,4,11,2,3,50613.708,"660 Pellis Road"
"Greensburg","MONSOUR, GEOFFREY B MD PC",9,0.667,3,3,9,NA,NA,50613.708,"1500 Broad Street"
"Greensburg","LEVIN FAMILY MEDICINE",3,0.917,5,1,12,0,0,50613.708,"259 Old Route 30"
"Greensburg","WALWORTH MEDICAL ASSOCIATES",1,0.98,5,1,50,0,0,50613.708,"1275 South Main Street"
"Greensburg","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",5,0.897,5,4,39,0,0,50613.708,"518 Pellis Road"
"Greensburg","EXCELA HEALTH GREENSBURG FAMILY MEDICINE",8,0.743,3,9,35,2,5,50613.708,"1275 South Main Street"
"Greensburg","EXCELA HEALTH WESTMORELAND CTR FOR IM",2,0.932,5,5,74,0,0,50613.708,"4000 Hempfield Plaza Boulevard"
"Greensburg","EXCELA HEALTH SOUTHWEST FAMILY MEDICINE",7,0.769,3,3,13,1,2,50613.708,"1275 South Main Street"
"Greentown","GREENTOWN MEDICAL CENTER",1,1,5,0,7,NA,NA,53799.4925,"1623 Route 507"
"Greentown","HORIZON MEDICAL CORP PC PIKE WAYNE",2,0.667,3,2,6,NA,NA,53799.4925,"1565 Route 507"
"Greenville","GREENVILLE MEDICAL CENTER INC",1,0.545,2,10,22,6,7,41770.4576,"90 Shenango Street"
"Grindstone","FAYETTE PHYSICIAN NETWORK INC",2,0.667,3,1,3,NA,NA,32620.8614,"111 B Roberts Road"
"Grindstone","FAYETTE PHYSICIAN NETWORK INC",1,0.688,3,5,16,2,3,32620.8614,"111 Roberts Road"
"Grove City","FAMILY HEALTHCARE PARTNERS UPMC",3,0.556,2,16,36,9,11,48744.9551,"420 Hillcrest Avenue"
"Grove City","TIMOTHY J LILLY DO AND ASSOCIATES",2,0.75,3,2,8,NA,NA,48744.9551,"432 Hillcrest Avenue"
"Grove City","ALLEGHENY HEALTH NETWORK GROVE CITY PRIMARY CARE",1,0.81,4,4,21,0,2,48744.9551,"647 North Broad Street EXT"
"Hamburg","LVPG FAMILY MEDICINE HAMBURG",1,0.933,5,1,15,0,0,51672.1747,"700 Hawk Ridge Drive"
"Hanover","HANOVER FAMILY PRACTICE ASSOCIATES",1,0.6,2,10,25,5,7,57720.6135,"111 Penn Street"
"Hanover","HILLSIDE INTERNAL MEDICINE PC",4,0,1,16,16,13,14,57720.6135,"250 Fame Avenue"
"Hanover","WELLSPAN FAMILY MEDICINE FREDERICK ST",3,0.3,1,7,10,5,6,57720.6135,"100 Frederick Street"
"Hanover","WELLSPAN FAMILY MEDICINE CLOVER LANE",2,0.5,2,4,8,NA,NA,57720.6135,"460 Clover Lane"
"Harmony","WAHL AND SONS FAMILY PRACTICE PC",1,0.815,4,5,27,0,2,65370.9341,"835 Edmond Street"
"Harrisburg","BACKENSTOES, JEFFREY J DO",15,0.375,1,5,8,NA,NA,51199.6451,"4807 Jonestown Road"
"Harrisburg","BUSH, WILLIAM B MD",8,0.667,3,3,9,NA,NA,58889.6641,"5100 Lancaster Street"
"Harrisburg","CUMMINGS ASSOCS",16,0.333,1,2,3,NA,NA,32336.0481,"1617 North Front Street"
"Harrisburg","PINNACLEHEALTH FAMILYCARE LOWER PAXTON",10,0.595,2,17,42,8,12,71198.6049,"2310 Patton Road"
"Harrisburg","GEORGE M KOSCO III DO ASSOC",12,0.5,2,6,12,4,5,56921.2642,"2801 Old Post Road"
"Harrisburg","JATTO INTERNAL MEDICINE AND WELLNESS PC",1,1,5,0,6,NA,NA,71198.6049,"2205 Forest Hills Drive"
"Harrisburg","HOUCKS ROAD FAMILY PRACTICE PC",8,0.667,3,2,6,NA,NA,51199.6451,"100 South Houcks Road"
"Harrisburg","PENN STATE HERSHEY MEDICAL GROUP HARRISBURG",16,0.333,1,2,3,NA,NA,56921.2642,"2626 North Third Street"
"Harrisburg","PENN STATE HERSHEY MEDICAL GROUP NYES ROAD I II",4,0.82,4,9,50,0,2,71198.6049,"121 Nyes Road"
"Harrisburg","KLINE HEALTH CENTER",1,1,5,0,3,NA,NA,56921.2642,"2501 North 3rd Street"
"Harrisburg","PINNACLEHEALTH INFECTIOUS DISEASE ASSOCIATES",12,0.5,2,2,4,NA,NA,51199.6451,"810 Sir Thomas Court"
"Harrisburg","ASPIRE CARE PRIMARY CARE",1,1,5,0,11,0,0,51199.6451,"49 Prince Street"
"Harrisburg","BLUE MOUNTAIN FAMILY PRACTICE",6,0.786,4,6,28,0,3,56921.2642,"2151 Linglestown Road"
"Harrisburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE PROGRESS",5,0.789,4,4,19,0,2,56921.2642,"3601 North Progress Avenue"
"Harrisburg","PINNACLEHEALTH FAMILY CARE UNION DEPOSIT",14,0.429,1,12,21,8,10,51199.6451,"805 Sir Thomas Court"
"Harrisburg","PINNACLEHEALTH INTERNAL MEDICINE UNION DEPOSIT",11,0.579,2,24,57,12,17,51199.6451,"805 Sir Thomas Court"
"Harrisburg","UPMC PINNACLE CHAMBERS HILL PRIMARY CARE",7,0.769,3,3,13,1,2,58889.6641,"5400 Chambers Hill Road"
"Hastings","DVORCHAK, MATTHEW J MD",1,0.714,3,2,7,NA,NA,39716.3968,"268 Coleman Street"
"Hazle Township","VEGLIA, ANTHONY P MD",1,0.556,2,4,9,NA,NA,38377.5536,"1525 North Church Street"
"Hazle Township","INTERNAL MEDICINE ASSOC HAZLETON",2,0,1,3,3,NA,NA,38377.5536,"1090 North Church Street"
"Hazleton","GMG HAZELTON FP AIRPORT RD",3,0.667,3,1,3,NA,NA,38377.5536,"426 Airport Rd"
"Hazleton","MOUNTAIN AREA HEALTHCARE PC",4,0.5,2,2,4,NA,NA,34101.1054,"23 East Broad Street"
"Hazleton","HAZLETON FAMILY PRACTICE",1,1,5,0,3,NA,NA,38377.5536,"420 West 23rd Street"
"Hazleton","LEHIGH VALLEY PHYSICIAN GROUP HAZLETON",2,0.841,4,7,44,0,1,38377.5536,"50 Moisey Drive"
"Hazleton","SIDARI, JUDE F MD PC",5,0.333,1,2,3,NA,NA,34101.1054,"235 West Chestnut Street"
"Hellertown","SAUCON VALLEY FAMILY PRACTICE",3,0.25,1,9,12,7,8,65440.1551,"255 Front Street"
"Hellertown","STULL, ROBERT L DO",2,0.333,1,2,3,NA,NA,65440.1551,"745 Easton Road"
"Hellertown","LVPG FAMILY MEDICINE HELLERTOWN",1,0.833,4,1,6,NA,NA,65440.1551,"1072 Main Street"
"Hermitage","CHATHA, IFTIKHAR A MD PC",12,0,1,6,6,NA,NA,50365.7944,"2500 Highland Road"
"Hermitage","STIGLIANO FAMILY PRACTICE PC",4,0.647,2,6,17,3,4,50365.7944,"3140 Highland Road"
"Hermitage","CONTI, JOSEPH J., DO LTD",7,0.4,1,21,35,14,17,50365.7944,"480 North Kerrwood Dr"
"Hermitage","KALIK, JOSEPH R DO",11,0.143,1,6,7,NA,NA,50365.7944,"295 North Kerrwood Drive"
"Hermitage","HERMITAGE COMMUNITY MEDICINE",1,1,5,0,3,NA,NA,50365.7944,"705 Brookshire Drive"
"Hermitage","UPMC HORIZON ENDOCRINOLGY",8,0.3,1,7,10,5,6,50365.7944,"1599 North Hermitage Road"
"Hermitage","JOSEPH, JOSEPH T MD",9,0.25,1,3,4,NA,NA,50365.7944,"1466 N Hermitage Rd"
"Hermitage","CRAGO FAMILY MEDICINE PC",2,0.917,5,1,12,0,0,50365.7944,"3150 Highland Road"
"Hermitage","HORIZON FAMILY HEALTH CARE UPMC",3,0.889,5,1,9,NA,NA,50365.7944,"705 Brookshire Drive"
"Hermitage","HERMITAGE INTERNAL MEDICINE UPMC",6,0.409,1,13,22,9,10,50365.7944,"2151 Shenango Valley Freeway"
"Hermitage","HERMITAGE FAMILY PRACTICE",5,0.5,2,23,46,13,17,50365.7944,"2425 Garden Way"
"Hermitage","HICKORY INTERNAL MEDICINE UPMC",10,0.231,1,10,13,8,9,50365.7944,"875 North Hermitage Road"
"Hershey","PENN STATE HERSHEY INTERNAL MEDICINE EAST CAMPUS",3,0.791,4,18,86,0,6,62219.5807,"35 Hope Dr"
"Hershey","MSHMC HEMATOLOGY & ONCOLOGY",5,0.333,1,4,6,NA,NA,62219.5807,"500 University Drive"
"Hershey","PENN STATE HERSHEY MEDICAL GROUP FISHBURN ROAD",2,0.847,4,11,72,0,1,62219.5807,"845 Fishburn Road"
"Hershey","UPG INTERNAL MEDICINE",4,0.667,3,2,6,NA,NA,62219.5807,"500 University Drive"
"Hershey","PENN STATE MEDICAL GROUP COCOA",1,0.852,4,12,81,0,1,62219.5807,"1120 Cocoa Avenue"
"Hickory","PPCP HICKORY BURGETTSTOWN",1,0.946,5,2,37,0,0,63443.5822,"4151 Henderson Road"
"Hollidaysburg","SWEENEY, GREGORY C MD PC",1,0.333,1,2,3,NA,NA,53835.3654,"1800 North Juniata Street"
"Hollsopple","CONEMAUGH PHYSICIAN GROUP FAMILY MEDICINE DAVIDSVILLE RHC",1,0.786,4,3,14,0,2,48724.1157,"207 Woodstown Highway"
"Honesdale","WAYNE MEMORIAL COMMUNITY HEALTH CENTERS",1,0.881,5,5,42,0,0,41905.4223,"600 Maple Avenue"
"Honesdale","PRIME MED MEDICAL GROUP  GEISINGER HENDERSON",2,0,1,6,6,NA,NA,41905.4223,"3306 Lake Ariel Hwy"
"Houtzdale","SHEDLOCK, ANTHONY F DO",1,0.333,1,2,3,NA,NA,38657.9251,"612 Clara Street"
"Hubbard","SHARON REGIONAL MEDICAL GROUP INC",1,0,1,5,5,NA,NA,48528.2971,"880 West Liberty Street"
"Hummelstown","HUMMELSTOWN FAMILY MEDICINE PC",3,0.875,5,2,16,0,0,73186.5234,"215 West Main Street"
"Hummelstown","FISHER, TODD R MD",2,0.923,5,2,26,0,0,73186.5234,"300 East Main Street"
"Hummelstown","MUSCALUS, JOHN E DO",1,1,5,0,9,NA,NA,73186.5234,"655 South Hershey Road"
"Huntingdon","BROAD TOP AREA MEDICAL CENTER AT HUNTINGDON",3,0.722,3,5,18,2,3,41431.7237,"835 Washington Street"
"Huntingdon","GEISINGER CLINIC COLD SPRINGS",2,0.75,3,1,4,NA,NA,41431.7237,"3228 Cold Springs Rd"
"Huntingdon","UPMC HUNTINGDON FAMILY PHYSICIANS",1,0.857,4,1,7,NA,NA,41431.7237,"9492 William Penn Highway"
"Huntingdon","UPMC HUNTINGDON HEALTHCARE",4,0.625,2,3,8,NA,NA,41431.7237,"814 Washington Street"
"Huntingdon","BROAD TOP AREA MEDICAL CENTER INC",5,0.588,2,7,17,4,5,41431.7237,"790 Bryan Street"
"Huntington","VALLEY HEALTH SYSTEMS INC",1,0.75,3,3,12,1,2,18932.4383,"2585 Third Avenue"
"Huntington","CHH FAMILY URGENT CARE CENTER",6,0.333,1,2,3,NA,NA,34303.9173,"2 Stonecrest Drive"
"Huntington","MOSES FAMILY MEDICINE INC",7,0,1,4,4,NA,NA,28451.4301,"2959 3rd Avenue"
"Huntington","ST MARYS MEDICAL MANAGEMENT",3,0.647,2,6,17,3,4,28451.4301,"2828 First Avenue"
"Huntington","HUDAK FAMILY MEDICINE PLLC",1,0.75,3,1,4,NA,NA,43048.7635,"5187 US Route 60 East"
"Huntington","UNIVERSITY PHYSICIANS AND SURGEONS INC",4,0.635,2,19,52,8,12,34303.9173,"1600 Medical Center Drive"
"Huntington","HUNTINGTON INTERNAL MEDICINE GROUP",5,0.391,1,42,69,27,33,43048.7635,"5170 US Route 60  East"
"Hurricane","DR RICK L HOUDERSHELDT INC",2,0,1,3,3,NA,NA,65311.6067,"3705 Teays Valley Road"
"Hurricane","YEAGER FAMILY MEDICINE PLLC",1,0.333,1,2,3,NA,NA,65311.6067,"3755 Teays Valley Road"
"Hyndman","HYNDMAN AREA HEALTH CENTER",1,0.4,1,3,5,NA,NA,39491.1255,"144 Fifth Avenue"
"Imperial","HVMG WEST ALLEGHENY HEALTH CARE SVCS",1,0.8,4,4,20,0,2,64365.5487,"300 Penn Lincoln Drive"
"Indiana","JESICK, ANN R MD",4,0.875,5,1,8,NA,NA,35819.0123,"15 South 8th Street"
"Indiana","AMBROSE JR, JOSEPH DO",8,0.818,4,2,11,0,1,35819.0123,"100 Christy Park Drive"
"Indiana","TURNBULL, ROBERTO E, MD",9,0.8,4,1,5,NA,NA,35819.0123,"1177 South Sixth Street"
"Indiana","WOODLE, EDWARD M DO",9,0.8,4,2,10,0,1,35819.0123,"660 Stutzman Road"
"Indiana","ROSE MEDICAL ASSOC PC",12,0.647,2,6,17,3,4,35819.0123,"15 South 8th Street"
"Indiana","SANDROWICZ, RICHARD R MD",7,0.84,4,4,25,0,1,35819.0123,"1265 Wayne Avenue"
"Indiana","HAN, SHENGGAO MD LLC",3,0.95,5,1,20,0,0,35819.0123,"625 Rustic Lodge Road"
"Indiana","ANDREW D CASH DO PC",2,0.952,5,1,21,0,0,35819.0123,"1265 Wayne Avenue"
"Indiana","LAMANTIA, JOSEPH DO PC",6,0.846,4,2,13,0,1,35819.0123,"1690 Saltsburg Avenue"
"Indiana","JAMIL AHMED MD PC",11,0.688,3,5,16,2,3,35819.0123,"2121 Shelly Drive"
"Indiana","IRMC PHYSICIAN GROUP PRIMARY CARE",5,0.857,4,13,91,0,1,35819.0123,"879 Hospital Road"
"Indiana","IHPS SPECIALISTS",1,1,5,0,7,NA,NA,35819.0123,"841 Hospital Road"
"Irwin","IRWIN FAMILY CARE PC",2,0.788,4,11,52,0,4,63181.3156,"905 Spruce Street"
"Irwin","IRWIN PRIMARY CARE ASSOCIATES",4,0.76,3,6,25,1,3,63181.3156,"7546 Route 30"
"Irwin","WESTMORELAND FAMILY MEDICINE UPMC",3,0.786,4,3,14,0,2,63181.3156,"3520 Route 130"
"Irwin","ALLEGHENY FAMILY MEDICINE EAST",1,0.965,5,2,57,0,0,63181.3156,"4044 Route 130"
"Jeannette","JOSEPH P GERGER MD PC",3,0.5,2,7,14,4,6,46722.6849,"607 Michigan Avenue"
"Jeannette","EXCELA HEALTH INTERNAL MEDICINE HUNTER",2,0.895,5,2,19,0,0,46722.6849,"520 Jefferson Avenue"
"Jeannette","EXCELA HEALTH FAMILY MEDICINE JEANNETTE",1,0.909,5,3,33,0,0,46722.6849,"601 Michigan Avenue"
"Jefferson Hills","FAMILY PRACTICE MEDICAL ASSOCIATES SOUTH",2,0.854,4,29,199,0,2,49377.46,"1200 Brooks Lane"
"Jefferson Hills","EDWARD W JEW III MD INTERNAL MEDICINE",1,0.933,5,1,15,0,0,49377.46,"575 Coal Valley Road"
"Jersey Shore","LYCOMING INTERNAL MEDICINE INC",1,0,1,3,3,NA,NA,46942.6213,"116 Kerr Avenue"
"Jessup","PRIME MED GEISINGER JESSUP",1,0.75,3,1,4,NA,NA,42548.3911,"407 3rd Ave"
"Jim Thorpe","SWITCHBACK MEDICAL CENTER PC",1,0.571,2,3,7,NA,NA,48165.141,"1580 Center Avenue"
"Jim Thorpe","MANZELLA FAMILY HEALTHCARE PC",2,0.4,1,6,10,4,5,48165.141,"1353 State Route 903"
"Johnstown","BEATTY, LAWRENCE THOMAS MD",18,0.5,2,7,14,4,6,43655.3817,"201 College Park Plaza"
"Johnstown","VIJAY K MALHOTRA MD PC",17,0.6,2,2,5,NA,NA,29839.111,"78 Fairfield Avenue"
"Johnstown","CONEMAUGH PHYS GRP MASSOUD SIRSIKAR",4,0.911,5,4,45,0,0,20685.8,"1 Tech Park Drive"
"Johnstown","RICHARD M KASTELIC MD AND ASSOCIATES PC",9,0.857,4,9,63,0,1,52105.944,"322 Warren Street"
"Johnstown","GEORGE PUEBLITZ MD",21,0.25,1,3,4,NA,NA,52105.944,"891 Menoher Boulevard"
"Johnstown","CPG MEDICAL PARK FAMILY PRACTICE",2,0.947,5,1,19,0,0,20685.8,"1 Tech Park Drive"
"Johnstown","MAHARAJH, BALKISSOON, A., MD",10,0.833,4,1,6,NA,NA,52105.944,"1015 Franklin Street"
"Johnstown","CONEMAUGH PHYSICIAN GROUP EAST HILLS PRIMARY CARE",6,0.891,5,5,46,0,0,43655.3817,"1450 Scalp Avenue"
"Johnstown","FAIRFIELD AVENUE FAM PRAC",11,0.818,4,2,11,0,1,29839.111,"226 Fairfield Avenue"
"Johnstown","MATSE, STEPHEN J DO",15,0.7,3,3,10,1,2,20685.8,"321 Main St"
"Johnstown","STOTLER, CHARLES W, MD",1,1,5,0,10,0,0,43655.3817,"334 Bloomfield Street"
"Johnstown","GREEN, RICHARD J MD PC",13,0.75,3,1,4,NA,NA,20685.8,"213 Vine Street"
"Johnstown","GELLA, JYOTHI K MD",16,0.667,3,1,3,NA,NA,20685.8,"600 Franklin Street"
"Johnstown","DR LEONARDO AMPER MD",5,0.9,5,1,10,0,0,20685.8,"321 Main Street"
"Johnstown","FAMILY MEDICAL CENTER",3,0.938,5,1,16,0,0,52105.944,"1086 Franklin Street"
"Johnstown","WINDBER CARE PHYSICIANS",7,0.889,5,3,27,0,0,43655.3817,"1511 Scalp Avenue"
"Johnstown","CHI PRUCHNIC",12,0.8,4,3,15,0,1,52105.944,"1086 Franklin Street"
"Johnstown","ELLENBERGER JR, THOMAS R MD PC",8,0.875,5,1,8,NA,NA,20685.8,"321 Main Street"
"Johnstown","ICARE MEDICAL",19,0.333,1,4,6,NA,NA,52105.944,"100 Susan Drive"
"Johnstown","CONEMAUGH PHYSICIAN GROUP SPECIALISTS",19,0.333,1,2,3,NA,NA,52105.944,"1086 Franklin Street"
"Johnstown","ALLEGHENIES INDEPENDENT PHYSICIANS",14,0.739,3,6,23,1,3,43655.3817,"241 Schoolhouse Road"
"Kane","KANE COMMUNITY HOSPITAL CLINIC",1,0.115,1,23,26,18,20,37416.9021,"4372 Route 6"
"Kingston","STANLEY LOBITZ LLC",3,0.167,1,5,6,NA,NA,42131.9256,"155 East Bennett Street"
"Kingston","GALASSO III, JAMES W DO",1,0.776,3,33,147,1,13,42131.9256,"610 Wyoming Avenue"
"Kingston","DEBRA T MILLER MD LLC",2,0.5,2,2,4,NA,NA,42131.9256,"480 Pierce Street"
"Kittanning","ARMSTRONG PRIMARY CARE CTR RURAL VALLEY",1,0.893,5,3,28,0,0,43030.6152,"10261 State Route 85"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER KITTANNING",2,0.787,4,10,47,0,4,43030.6152,"260 South Jefferson Street"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER WEST HILLS",4,0.429,1,4,7,NA,NA,43030.6152,"300 Medical Arts Building"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER FRANKLIN VILLAGE",3,0.708,3,7,24,2,4,43030.6152,"198 Westgate Drive"
"Kulpmont","GMG KULPMONT FAMILY PRACTICE",1,0.333,1,2,3,NA,NA,34847.893,"119 Nevada Drive"
"Kutztown","LVPG FAMILY MEDICINE KUTZTOWN",1,1,5,0,7,NA,NA,47720.561,"333 Normal Avenue"
"Lake Winola","MURRAY, PATRICK M MD",1,0,1,3,3,NA,NA,49321,"1240 State Route 307"
"Lancaster","DAVID J SILVERSTEIN ASSOC",11,0.7,3,3,10,1,2,64888.3044,"2920 Marietta Avenue"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE CROOKED OAK",1,1,5,0,5,NA,NA,64888.3044,"1655 Crooked Oak Drive"
"Lancaster","STEPHEN G DIAMANTONI MD AND ASSOCIATES",7,0.861,5,5,36,0,0,40530.1694,"734 North Franklin Street"
"Lancaster","LGHP PENN MEDICINE INTERNAL MEDICINE",4,0.947,5,1,19,0,0,64888.3044,"2110 Harrisburg Pike"
"Lancaster","SPENCER D PHILLIPS MD MDVIP LTD",17,0.333,1,2,3,NA,NA,48290.2779,"2113 Manor Ridge Drive"
"Lancaster","LGHP PENN MEDICINE FAMILY ABBEYVILLE",10,0.731,3,7,26,2,4,48290.2779,"101 Abbeyville Road"
"Lancaster","GERIATRIC SPECIALISTS",13,0.5,2,2,4,NA,NA,64888.3044,"2112 Harrisburg Pike"
"Lancaster","LANCASTER HEALTH CENTER",16,0.429,1,4,7,NA,NA,48290.2779,"304 North Water Street"
"Lancaster","WELLSPAN FAMILY MEDICINE GRANITE RUN",13,0.5,2,3,6,NA,NA,64888.3044,"264 Granite Run Drive"
"Lancaster","LANCASTER GENERAL HEALTH PHYSICIANS DOWNTOWN FAMILY MEDICINE",19,0.25,1,3,4,NA,NA,40530.1694,"540 North Duke Street"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE MANOR RIDGE",9,0.733,3,4,15,1,2,48290.2779,"2113 Manor Ridge Drive"
"Lancaster","HIGHLANDS FAMILY PRACTICE",8,0.8,4,1,5,NA,NA,64888.3044,"1871 Santa Barbara Drive"
"Lancaster","LANCASTER FAMILY PRACTICE ASSOCIATES",6,0.917,5,1,12,0,0,64888.3044,"1611 Oregon Pike"
"Lancaster","MASTROPIETRO AND ASSOCIATES FAMILY MEDICINE",17,0.333,1,8,12,6,7,48290.2779,"2145 Noll Drive"
"Lancaster","SALLAVANTI AND COTTER FAMILY MEDICINE",12,0.667,3,2,6,NA,NA,64888.3044,"2207 Oregon Pike"
"Lancaster","PENN STATE MEDICAL GROUP GENERAL INTERNAL MEDICINE HOSPITALISTS",5,0.929,5,1,14,0,0,48290.2779,"2301 Columbia Avenue"
"Lancaster","PENN STATE MEDICAL GROUP GENERAL INTERNAL MEDICINE",1,1,5,0,13,0,0,48290.2779,"2301 Columbia Avenue"
"Lancaster","PENN STATE MEDICAL GROUP OYSTER POINT",3,0.955,5,1,22,0,0,64888.3044,"3045 Marietta Avenue"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE RED ROSE",13,0.5,2,2,4,NA,NA,40530.1694,"955 East King Street"
"Latrobe","GROSSO, KEVIN J DO",2,0.889,5,1,9,NA,NA,46756.8234,"5927 State Route 981"
"Latrobe","REYNA, OSCAR MD INC",6,0.833,4,2,12,0,1,46756.8234,"328 Weldon Street"
"Latrobe","EXCELA HEALTH DIAGNOSTIC ASSOCIATES",3,0.875,5,11,88,0,0,46756.8234,"1 Mellon Way"
"Latrobe","EXCELA HEALTH CHESTNUT RIDGE FAMILY MEDICINE",4,0.85,4,30,200,0,2,46756.8234,"555 Route 217"
"Latrobe","EXCELA HEALTH WELDON FAMILY MEDICINE",5,0.844,4,7,45,0,1,46756.8234,"501 Weldon Street"
"Latrobe","EXCELA SQUARE AT LATROBE PRIMARY CARE",7,0.8,4,2,10,0,1,46756.8234,"100 Excela Health Drive"
"Latrobe","EXCELA SQUARE LATROBE FAMILY MEDICINE",1,0.891,5,6,55,0,0,46756.8234,"100 Excela Health Drive"
"Laurys Station","LVPG FAMILY MEDICINE LAURYS STATION",1,0.941,5,1,17,0,0,76403.4568,"5649 Wynnewood Drive"
"Lawrenceville","NPCHS-LAWERENCEVILLE LAUREL HEALTH CENTER",1,0,1,4,4,NA,NA,41205.7538,"32 East Lawerence Road"
"Lebanon","LEBANON INTERNAL MEDICINE ASSOCIATES",2,0.886,5,5,44,0,0,53430.4618,"755 Norman Drive"
"Lebanon","YOCUM ASSOCIATES PC",4,0.75,3,4,16,1,2,53430.4618,"940 Cumberland Street"
"Lebanon","WELLSPAN FAMILY MEDICINE NORTH FOURTH STREET",7,0.6,2,2,5,NA,NA,46063.6301,"30 North 4th Street"
"Lebanon","M NAZEERI MD P C",1,1,5,0,5,NA,NA,53430.4618,"1023 Poplar Street"
"Lebanon","ALLCARE FAMILY HEALTH PC",8,0.5,2,2,4,NA,NA,53430.4618,"855 Tuck Street"
"Lebanon","WELLSPAN FAMILY MEDICINE WEST CORNWALL",5,0.7,3,9,30,3,5,53430.4618,"101 Fairview Circle"
"Lebanon","LGHP PENN MEDICINE FAMILY MEDICINE QUENTIN",6,0.667,3,3,9,NA,NA,53430.4618,"1701 Cornwall Road"
"Lebanon","WELLSPAN INTERNAL MEDICINE LEBANON",3,0.769,3,3,13,1,2,53430.4618,"717 South 8th Street"
"Leechburg","ARMSTRONG PRIMARY CARE LEECHBURG",3,0.711,3,11,38,3,6,50571.4598,"116 Main Street"
"Leechburg","ALLEGHENY TOWNSHIP MEDICAL ASSOCIATES",2,0.741,3,28,108,5,13,50571.4598,"62 Greenbriar Drive"
"Leechburg","AHN CROSSROADS FAMILY PRACTICE",1,0.833,4,4,24,0,1,50571.4598,"1181 State Route 356"
"Leesport","PENN STATE HEALTH MEDICAL GROUP SCHUYLKILL VALLEY",1,0.706,3,5,17,2,3,66361.9782,"5 South Centre Avenue"
"Lehighton","LEHIGHTON MEDICAL ASSOC",2,0,1,3,3,NA,NA,51568.8071,"575 South 9th Street"
"Lehighton","PENN MEDICAL GROUP PC",2,0,1,6,6,NA,NA,51568.8071,"2175 Blakeslee Blvd Drive West"
"Lehighton","RICHARD J LIZAK DO",1,0.4,1,6,10,4,5,51568.8071,"281 North 12th Street"
"Lehman","KURELLO, PHILLIP J MD",1,0,1,5,5,NA,NA,85713,"1051 Mountain View Drive"
"Lemoyne","INTERNISTS OF CENTRAL PA",1,0.806,4,14,72,0,4,48911.6952,"108 Lowther Street"
"Lemoyne","HERITAGE FAMILY MEDICINE",2,0.5,2,5,10,3,4,48911.6952,"3 Walnut Street"
"Leola","WELLSPAN FAMILY MEDICINE MEADOWBROOK",1,0.333,1,8,12,6,7,58328.7376,"337 West Main Street"
"Lewes","WAGNER AND PRIGG FAMILY MEDICINE",1,0.333,1,2,3,NA,NA,54452.6923,"16529 Coastal Highway"
