"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"001710121","WOOD HEALTH CARE CLINIC PC",-80.74809,39.91208,26041,33424.4389,51369.8138,16183,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,2.75,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1307 Lafayette Avenue","","Moundsville","WV","TRUE PERFORMANCE","WOOD HEALTH CARE CLINIC PC TRUE PERFORMANCE","","","","Y","Y",18
"001710147","WESTMORELAND FAMILY CARE CENTER INC",-82.03833,39.00989,25260,35224,48131,1577,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"16 2nd Street","","Mason","WV","","","","","","Y","Y",1
"001710197","FAMILY CARE HEALTH CENTER",-81.57679,38.37201,25311,44784.9369,58139.0061,10815,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1500 Greenbrier Street","Suite 160","Charleston","WV","TRUE PERFORMANCE","WOMENCARE INC TRUE PERFORMANCE","","","","Y","Y",4
"001710261","JEFFERSON MED PEDS INC",-77.86422,39.29466,25438,47392.7556,58158.8148,6266,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"207 E Fifth Avenue","","Ranson","WV","","","","","","Y","Y",2
"001710407","KANAWHA NEPHROLOGY INC",-81.61467,38.33054,25304,48284.6212,86557.7193,8773,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2345 Chesterfield Avenue","Suite 301","Charleston","WV","","","","","","Y","Y",2
"001710496","POINT PLEASANT PHYSICIAN BILLING SERVICE",-82.12474,38.86619,25550,38731.8194,50949.7918,9077,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,4,4,5,2,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2520 Valley Drive","","Point Pleasant","WV","TRUE PERFORMANCE","POINT PLEASANT PHYSICIAN BILLING SERVICE TRUE PERFORMANCE","","","","Y","Y",24
"001710554","SOUTH CHARLESTON PRIMARY CARE ASSOCIATES INC",-81.69499,38.36794,25303,49975.3986,61441.7268,7112,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,5,5,5,3,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"312 Sixth Avenue","Suite 3","South Charleston","WV","","","","","","Y","Y",12
"001710597","HUMMER FAMILY PRACTICE INC",-79.85361,38.92603,26241,37540.7007,48456.5526,14591,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"19 Main Street","","Elkins","WV","","","","","","Y","Y",1
"001710618","SPRING HILL PRIMARY CARE PHYSICIANS",-81.73109,38.35088,25309,37086.9641,51350.5836,13356,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.875,8,7,1,2.12,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"707 Chestnut Street","","South Charleston","WV","TRUE PERFORMANCE","SPRING HILL PRIMARY CARE TRUE PERFORMANCE","","","","Y","Y",48
"001710701","JEFFERSON URGENT CARE LLC",-77.82955,39.29616,25414,66819.2033,79997.7084,17024,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"84 Somerset Boulevard","","Charles Town","WV","","","","","","Y","Y",5
"001710722","SOUTH CHARLESTON CARDIOLOGY ASSOCIATES PLLC",-81.72648,38.35544,25309,37086.9641,51350.5836,13356,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"4607 MacCorkle Avenue SW","Suite 300","South Charleston","WV","","","","","","Y","Y",6
"001710842","HAHN MEDICAL PRACTICES INC",-78.70561,39.32895,26757,30792.5156,39324.8988,6464,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"22347 Northwestern Pike","","Romney","WV","TRUE PERFORMANCE","HAHN MEDICAL PRACTICES INC TRUE PERFORMANCE","","","","Y","Y",7
"001710850","MHC PHYSICIANS INC",-81.54873,39.29806,26105,43798.1948,57749.4704,12333,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"418 Grand Park Drive","Suite 312","Parkersburg","WV","","","","","","Y","Y",12
"001710874","RIVERSIDE MEDICAL GROUP PLLC",-81.32458,38.18264,25136,32187.6624,40780.2688,1798,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,4,4,5,2.4,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"401 6th Avenue","Suite 102","Montgomery","WV","","","","","","Y","Y",19
"001710966","GREGORY S HARRAH MD",-81.95325,38.447,25526,65311.6067,76142.7402,21902,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.5,2,1,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"3857 Teays Valley Road","Suite 1","Hurricane","WV","","","","","","Y","Y",9
"001710969","MOUNTAIN STATE MEDICAL SPECIALTIES INC",-80.24167,39.33232,26330,60095.4136,72270.4194,14377,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.75,4,3,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"120 Medical Park Drive","Suite 200","Bridgeport","WV","TRUE PERFORMANCE","MOUNTAIN STATE MEDICAL SPECIALTIES INC TRUE PERFORMANCE","","","Y","Y","Y",12
"001710984","MID OHIO VALLEY MEDICAL GROUP INC",-81.55421,39.29776,26105,43798.1948,57749.4704,12333,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,25,25,5,3.43,0.92,0.95,0.97,0.98,-2,-1,0,0,0,0,"800 Grand Central Mall","Suite 4","Vienna","WV","TRUE PERFORMANCE","MID OHIO VALLEY MEDICAL GROUP INC TRUE PERFORMANCE","","","","Y","Y",135
"001710998","RIVER VALLEY MEDICINE AND PEDIATRICS INC",-81.5515,39.2813,26101,34544.857,44535.1734,29999,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2012 Garfield Avenue","Suite 2","Parkersburg","WV","TRUE PERFORMANCE","RIVER VALLEY MEDICINE AND PEDIATRICS INC TRUE PERFORMANCE","","","","Y","Y",4
"001711016","FAMILY HEALTH ASSOC OF THE KANAWHA VALLEY PLLC",-81.68826,38.36674,25303,49975.3986,61441.7268,7112,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,5,5,5,3.25,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"509 2nd Avenue","","South Charleston","WV","TRUE PERFORMANCE","FAMILY HEALTH ASSOC OF KANAWHA VALLEY TRUE PERFORMANCE","","","","Y","Y",34
"001711031","BLUE RIDGE INTERNAL MEDICINE INC",-81.12129,37.3599,24740,32525.6504,43645.071,30435,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,4,4,5,2.25,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"407 12th Street Extension","","Princeton","WV","","","","","","Y","Y",14
"001711058","EAST RIVER MEDICAL PLLC",-81.23413,37.25564,24701,30733.4733,41853.0313,20786,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,4,4,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"512 Cherry Street","","Bluefield","WV","","","","","","Y","Y",6
"001711108","WAYT HEALTH CARE PLLC",-80.75362,39.93678,26038,42060.2811,63724.486,2855,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,6,6,5,3.5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1612 Wheeling Avenue","","Glen Dale","WV","","","","","","Y","Y",22
"001711109","RAVENSWOOD FAMILY MEDICINE CENTER PLLC",-81.76266,38.9503,26164,37274.6212,45182.6797,8262,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"316 Washington Street","","Ravenswood","WV","TRUE PERFORMANCE","RAVENSWOOD FAMILY MEDICINE TRUE PERFORMANCE","","","","Y","Y",11
"001711118","FAMILY MEDICINE OF BERKELEY SPRINGS",-78.2253,39.62986,25411,39585.3223,48998.6325,12633,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"236 North Washington Street","","Berkeley Springs","WV","","","","","","Y","Y",3
"001711134","JACKSON MEDICAL ASSOCIATES",-81.72989,38.8229,25271,41520.4309,51558.594,9304,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,4,4,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"122 Pinnell Street","","Ripley","WV","","","","","","","Y",7
"001711138","CHARLESTON INTERNAL MEDICINE INC",-81.59547,38.32783,25304,48284.6212,86557.7193,8773,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,13,13,5,3.9,0.92,0.95,0.97,0.98,-1,0,0,0,0,0,"3701 MacCorkle Avenue SE","","Charleston","WV","TRUE PERFORMANCE","CHARLESTON INTERNAL MEDICINE TRUE PERFORMANCE","","","","Y","Y",60
"001711140","WEST VIRGINIA UNIVERSITY PHYSICIANS OF CHARLESTON",-81.6279,38.34713,25301,22129.5602,32603.2782,2771,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,12,12,5,3.28,0.92,0.95,0.97,0.98,0,0,0,0,0,0,"1201 Washington Street East","Suite 103","Charleston","WV","TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM","","","Y","Y",54
"001711163","ERNESTO H AGBAYANI MD PLLC",-77.96811,39.47522,25401,37735.038,54107.7845,14622,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"155 Health Care Lane","","Martinsburg","WV","","","","","","Y","Y",8
"001711204","MIDTOWNE FAMILY PRACTICE LLC",-81.11968,37.36151,24740,32525.6504,43645.071,30435,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"403 12th Street Ext","","Princeton","WV","","","","","","Y","Y",6
"001711244","DRS HENRY KINDER AND ASC PLLC",-81.6247,38.34784,25301,22129.5602,32603.2782,2771,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.8,5,4,1,2.33,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"600 Morris Street","Suite 102","Charleston","WV","TRUE PERFORMANCE","DRS HENRY KINDER AND ASSOCIATES PLLC TRUE PERFORMANCE","","","","Y","Y",34
"001711267","SISTERSVILLE GENERAL MEDICAL CENTER",-81.00416,39.55869,26175,34673.2677,45298.2234,3326,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"314 South Wells Street","","Sistersville","WV","TRUE PERFORMANCE","SISTERSVILLE GENERAL HOSPITAL TRUE PERFORMANCE","SISTERSVILLE GENERAL HOSPITAL","","","Y","Y",7
"001711269","SISTERSVILLE GENERAL HOSPITAL",-81.00416,39.55869,26175,34673.2677,45298.2234,3326,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"314 South Wells Street","","Sistersville","WV","","","SISTERSVILLE GENERAL HOSPITAL","","","Y","Y",5
"001711277","TYGART VALLEY TOTAL CARE CLINIC",-80.02526,39.34379,26354,36488.2898,43471.792,11135,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1 Hospital Plaza","","Grafton","WV","","","GRAFTON CITY HOSPITAL","","","Y","Y",2
"001711464","DANIEL W WILSON MD PLLC",-80.66486,40.03559,26003,41655.1635,54798.8699,43002,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,2.16,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"7 E ast Cove Avenue","Suite B","Wheeling","WV","","","","","","Y","Y",20
"001711799","OAK HILL CLINIC CORPORATION",-81.15145,37.97378,25901,28703.6245,40767.2927,11920,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"320 Jones Avenue","","Oak Hill","WV","","","","","","Y","Y",8
"001711982","JACKSON INTERNAL MEDICINE LLC",-81.73059,38.82235,25271,41520.4309,51558.594,9304,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"174 Pinnell Street","Suite A","Ripley","WV","","","","","","Y","Y",14
"001712042","PRINCETON ENDOCRINOLOGY PLLC",-81.128,37.36115,24740,32525.6504,43645.071,30435,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"508 New Hope Road","Suite 201","Princeton","WV","","","","","","Y","Y",3
"001715302","JAMIL AHMED MD",-80.23981,39.32706,26330,60095.4136,72270.4194,14377,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0,1,0,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"527 Medical Park Drive","Suite 102","Bridgeport","WV","","","","","","Y","Y",2
"001716029","JOHN D KURUC MD",-80.64006,40.36902,43952,31416.4014,41510.9205,20672,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2196 Sunset Boulevard","","Steubenville","OH","","","","","","Y","Y",5
"001716420","TROY W BALGO DO",-80.90394,40.0801,43950,49355.696,58980.3602,15039,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"187 West Main Street","","Saint Clairsville","OH","","","","","","Y","Y",4
"001716442","CHE FU KUO MD",-81.46494,39.43171,45750,40833.5734,56357.1147,28654,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.5,2,1,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"400 Matthew Street","Suite 204","Marietta","OH","","","","","","Y","Y",3
"001716526","TAE H JUNG MD INC",-80.57531,40.6788,43920,37573.4485,46839.3272,25689,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"15424 Sprucevale Road","","East Liverpool","OH","","","","","","Y","Y",9
"001717057","JESUS H TAN MD",-78.92845,39.65706,21532,40297.6871,54274.0024,15182,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"4 South Broadway","","Frostburg","MD","","","","","","Y","Y",21
"001719803","JAMES P WAGNER DO",-82.13596,38.84601,25550,38731.8194,50949.7918,9077,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"708 Viand Street","","Point Pleasant","WV","","","","","","Y","Y",8
"001720002","ROBERT C YEE MD",-81.19986,37.78878,25801,35593.2341,49245.9143,33590,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"405 Carriage Drive","","Beckley","WV","","","","","","Y","Y",2
"001720020","ROBERT M HOLLEY MD INC",-82.12656,38.86974,25550,38731.8194,50949.7918,9077,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0,1,0,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2550 Jefferson Avenue","","Point Pleasant","WV","","","","","","Y","Y",2
"001720065","MOHAMMAD ANWAR ULLAH MD",-81.13831,37.98087,25901,28703.6245,40767.2927,11920,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"435 West Main Street","","Oak Hill","WV","","","","","","Y","Y",1
"001720224","PATSY P CIPOLETTI JR MD",-80.60856,40.27675,26070,42281.9731,56774.918,8441,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,2,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1421 Commerce Street","","Wellsburg","WV","","","","","","Y","Y",13
"001720232","EDWARD L EMCH MD",-80.85875,39.65072,26155,37715.4928,48457.6445,8823,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,4.44,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"261 Monroe Avenue","","New Martinsville","WV","","","","","","Y","Y",27
"001720374","ROBERT J LYNCH MD",-77.97143,39.47379,25401,37735.038,54107.7845,14622,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"311 Medical Court","","Martinsburg","WV","","","","","","Y","Y",2
"001720446","DR RICK L HOUDERSHELDT INC",-81.96715,38.44558,25526,65311.6067,76142.7402,21902,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"3705 Teays Valley Road","Suite 202","Hurricane","WV","","","","","","Y","Y",7
"001720486","SUDHA R KATRAGADDA MD",-80.16423,39.48043,26554,40780.2168,50274.9304,41369,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1322 Locust Avenue","","Fairmont","WV","","","","","","Y","Y",6
"001720659","MULLENS FAMILY CLINIC",-81.3815,37.58416,25882,36011.1846,42095.628,2033,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.5,2,1,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"300 Howard Avenue","","Mullens","WV","","","","","","Y","Y",4
"001720787","MICHAEL S MOSES MD",-81.53005,39.28713,26104,45798.6351,58303.5857,16769,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1512 36th Street","","Parkersburg","WV","","","","","","Y","Y",15
"001720840","SUSAN L CAVENDER MD",-81.63001,38.34757,25301,22129.5602,32603.2782,2771,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1115 East Lee Street","","Charleston","WV","","","","","","Y","Y",16
"001721105","JEFFREY D KELLOGG MD",-77.81855,39.43484,25443,87626.4715,97174.9784,7445,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"45 Maddex Drive","","Shepherdstown","WV","","","","","","Y","Y",6
"001721109","FINBAR G POWDERLY MD",-81.51612,39.17914,26150,54266.8562,59621.1086,6309,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,5,5,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1578 Elizabeth Pike","","Mineral Wells","WV","TRUE PERFORMANCE","FINBAR G POWDERLY MD TRUE PERFORMANCE","","","","Y","Y",14
"001721118","BRIAN POWDERLY MD",-81.51258,39.2878,26104,45798.6351,58303.5857,16769,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2675 36th Street","","Parkersburg","WV","","","","","","Y","Y",3
"001721126","JOHN P RICHARDS DO",-81.52806,38.40568,25302,37702.2049,51939.3907,15078,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"4710 Chimney Drive","Suite H","Charleston","WV","","","","","","Y","Y",9
"001721242","MELY C LIM MD",-81.59805,38.32547,25304,48284.6212,86557.7193,8773,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"8 Courtney Drive","","Charleston","WV","","","","","","Y","Y",11
"001721300","TERRY W CAPEL MD",-81.55936,39.27194,26101,34544.857,44535.1734,29999,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1019 Garfield Avenue","","Parkersburg","WV","","","","","","Y","Y",11
"001721511","DANA E BRAGG MD",-80.23981,39.32706,26330,60095.4136,72270.4194,14377,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"527 Medical Park Drive","Suite 101","Bridgeport","WV","","","","","","Y","Y",7
"001721644","JOHN D HOLLOWAY MD",-80.7227,40.06064,26003,41655.1635,54798.8699,43002,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,5,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"2115 Chapline Street","Suite 202","Wheeling","WV","","","","","","Y","Y",15
"001722065","JOAN ALLMAN DO",-81.56059,39.27052,26104,45798.6351,58303.5857,16769,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"801 Garfield Avenue","","Parkersburg","WV","","","","","","Y","Y",3
"001722316","JENNIFER L LEAVITT DO",-81.55523,39.26832,26101,34544.857,44535.1734,29999,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,4,4,5,2,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"936 Market Street","","Parkersburg","WV","","","","","","Y","Y",13
"001722523","MARK L DOUGLAS DO",-81.7844,38.42101,25313,49020.8569,61998.1207,13436,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,2,2,5,2.75,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"5098 West Washington Street","Suite 408","Cross Lanes","WV","TRUE PERFORMANCE","MARK L DOUGLAS DO TRUE PERFORMANCE","","","","Y","Y",18
"001722538","NEVEAH HEALTH AND WELLNESS CENTER PLLC",-81.68758,38.36722,25303,49975.3986,61441.7268,7112,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,1,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"538 Third Avenue","","South Charleston","WV","","","","","","Y","Y",11
"001722595","ROBERTO REYNA MD PLLC",-77.96876,39.47403,25404,48206.4917,57776.8392,19551,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,1,1,5,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"65 Health Care Lane","","Martinsburg","WV","","","","","","Y","Y",8
"001722691","JOSEPH J DEPETRO III MD PC",-80.61235,40.27087,26070,42281.9731,56774.918,8441,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.8,5,4,1,3.55,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"69 8th Street","","Wellsburg","WV","","","","","","Y","Y",39
"001727977","FISHER, TODD R MD",-76.69951,40.26598,17036,73186.5234,89711.5214,18768,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,26,26,5,4.5,0.92,0.95,0.97,0.98,-2,-1,0,0,0,0,"300 East Main Street","","Hummelstown","PA","TRUE PERFORMANCE PLUS COMM","MEDICAL GROUP OF PENNSYLVANIA TRUE PERFORMANCE","","Y","","","Y",145
"001728136","GELLA, JYOTHI K MD",-78.91787,40.3196,15901,20685.8,27974.5906,5427,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,3,3,5,4.33,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"600 Franklin Street","","Johnstown","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",63
"001728632","PENN HIGHLANDS FAMILY MEDICINE KAKABADZE",-78.88944,41.09831,15851,36870.0795,43494.2264,6627,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,12,12,5,3.56,0.92,0.95,0.97,0.98,0,0,0,0,0,0,"Five North Third Street","","Reynoldsville","PA","TRUE PERFORMANCE","PENN HIGHLANDS HEALTH SYSTEM TRUE PERFORMANCE","PENN HIGHLANDS HEALTHCARE","","Y","","Y",76
"001732715","ROSE TREE MEDICAL ASSOCIATES",-75.4306,39.91185,19063,84210.3497,105006.3549,36516,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0,1,0,1,NA,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"1098 West Baltimore Pike","Suite 3101","Media","PA","","","","","","","Y",4
"001738125","TRINITY FAMILY CARE CENTERS",-80.67623,40.36928,43953,41378.7722,55276.8271,11492,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,1,7,7,5,3,0.92,0.95,0.97,0.98,NA,NA,NA,NA,NA,NA,"4232 Mall Drive","","Steubenville","OH","","","","","Y","Y","Y",86
"001738144","PPCP CHARTIERS VALLEY",-80.1013,40.36906,15017,55631.7796,72093.8764,15437,"C14: Comprehensive Diabetes Care: Medical Attention for Nephropathy",1,0.963,54,52,3,4.53,0.92,0.95,0.97,0.98,-2,0,1,1,1,0.06,"1168 Washington Pike","","Bridgeville","PA","TRUE PERFORMANCE PLUS COMM","PPCP TRUE PERFORMANCE","","","Y","","Y",342
