"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"001747386","ST LUKES INTERNAL MEDICINE HAMILTON COURT",-75.51816,40.58182,18103,52682.3905,67112.6892,42641,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.06,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3050 Hamilton Boulevard","Suite 110","Allentown","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",59
"001749149","APPLE RIDGE FAMILY MEDICINE",-77.23672,39.86085,17325,52663.1452,66236.9598,25594,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.6,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1311 Biglerville Road","","Gettysburg","PA","TRUE PERFORMANCE","APPLE RIDGE FAMILY MEDICINE TRUE PERFORMANCE","","Y","","","Y",117
"001753980","MANZELLA FAMILY HEALTHCARE PC",-75.65789,40.93468,18229,48165.141,63489.3864,7084,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.33,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1353 State Route 903","","Jim Thorpe","PA","TRUE PERFORMANCE","MANZELLA FAMILY HEALTHCARE PC TRUE PERFORMANCE","","Y","","","Y",65
"001757538","HVMG FAMILY PRACTICE ROBINSON",-80.17173,40.45291,15205,47440.9517,59776.957,22850,"C12: Osteoporosis Management in Women who had a Fracture",1,0,3,0,1,4.29,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2201 Park Manor Boulevard","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",133
"001762306","MUNZER, FREDRICK DO",-78.90832,40.25251,15928,52475,55551,1995,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.68,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1800 Cambridge Drive","","Davidsville","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",95
"001763197","KEYSTONE HEALTH CENTER INTERNAL MEDICINE",-77.63831,39.94491,17201,41306.941,51848.7741,22097,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"830 Fifth Avenue","Suite 201","Chambersburg","PA","TRUE PERFORMANCE","KEYSTONE HEALTH CENTER TRUE PERFORMANCE","","Y","","","Y",68
"001768516","WELLSPAN FAMILY MEDICINE ASPERS",-77.23406,39.98393,17304,52562.1,62418.812,2718,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.56,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2060 Carlisle Road","","Aspers","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",147
"001770737","GABRIEL MEDICAL ASSOCIATES INC",-80.12868,40.27074,15317,71994.4075,86152.629,30733,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.45,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3944 Washington Road","","Mc Murray","PA","","","","","Y","","Y",111
"001774015","WALWORTH MEDICAL ASSOCIATES",-79.54833,40.28209,15601,50613.708,63795.4713,58524,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,4,2,3,3.9,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1275 South Main Street","Suite 102","Greensburg","PA","TRUE PERFORMANCE IND","WALWORTH MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",511
"001788988","POMIECKO, JAN MD",-79.81643,40.3455,15131,46296.0262,57736.626,8987,"C12: Osteoporosis Management in Women who had a Fracture",1,1,4,4,5,3.59,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1668 Lincoln Way","2nd Floor","White Oak","PA","TRUE PERFORMANCE IND","QUALITY CARE PARTNERS PC TRUE PERFORMANCE","","","Y","","Y",110
"001789487","NORTH EAST FAMILY PRACTICE",-79.82737,42.21752,16428,47693.2417,56797.1191,14189,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.2,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"115 East Main Street","","North East","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",103
"001794402","WINDBER CARE PHYSICIANS",-78.85609,40.269,15904,43655.3817,62380.9029,17093,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,6,3,3,4.03,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1511 Scalp Avenue","","Johnstown","PA","TRUE PERFORMANCE","CHAN SOON SHIONG MEDICAL CENTER AT WINDBER TRUE PERFORMANCE","WINDBER HOSPITAL","","Y","","Y",312
"001813742","CHI PRUCHNIC",-78.91939,40.30537,15905,52105.944,61065.9689,22702,"C12: Osteoporosis Management in Women who had a Fracture",1,0.714,7,5,4,3.43,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1086 Franklin Street","3rd Floor","Johnstown","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","DLP CONEMAUGH HEALTH SYSTEM","","Y","","Y",156
"001818969","WARREN MEDICAL GROUP",-79.15552,41.84312,16365,41105.0631,51679.9568,19548,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,2.43,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"Two West Crescent Park","1st Floor","Warren","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","WARREN GENERAL HOSPITAL","","Y","","Y",168
"001821586","TRI STATE COMMUNITY HEALTH CENTER INC",-77.99496,39.92345,17233,42215.8962,52668.9382,4811,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.73,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"525 Fulton Drive","","Mc Connellsburg","PA","","","","Y","","","Y",93
"001835329","ABUL ELA, MOHAMAD MD",-80.35677,41.06264,16105,49205.078,64765.9884,15169,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"212 Enclave Drive","","New Castle","PA","TRUE PERFORMANCE PLUS COMM","STEWARD HEALTH CARE NETWORK INC WESTERN TRUE PERFORMANCE","","","Y","","Y",23
"001837430","CHH FAMILY URGENT CARE CENTER",-82.45103,38.39632,25701,34303.9173,47819.2621,23284,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2 Stonecrest Drive","","Huntington","WV","","","","","","Y","Y",8
"001848156","WELLSPAN FAMILY MEDICINE LITTLESTOWN",-77.09561,39.74244,17340,60067.9328,69216.2956,9668,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"300 West King Street","Suite B","Littlestown","PA","TRUE PERFORMANCE","WELLSPAN MEDICAL GROUP TRUE PERFORMANCE","WELLSPAN HEALTH SYSTEM","Y","","","Y",34
"001865157","SQUIRREL HILL HEALTH CENTER",-79.92548,40.41692,15217,59637.4129,88949.5714,25674,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,1.5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"4516 Browns Hill Road","","Pittsburgh","PA","","","","","Y","","Y",38
"001866119","WILLIAMS, DAVID A DO INC",-80.14456,41.63401,16335,39229.0049,50967.2697,28742,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.13,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1015 Grove Street","","Meadville","PA","TRUE PERFORMANCE IND","DAVID A WILLIAMS DO INC TRUE PERFORMANCE","","","Y","","Y",46
"001872949","JAMIL AHMED MD PC",-79.18968,40.6203,15701,35819.0123,47632.963,34080,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,2.91,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2121 Shelly Drive","","Indiana","PA","TRUE PERFORMANCE IND","JAMIL AHMED MD PC TRUE PERFORMANCE","","","Y","","Y",152
"001875158","LGHP PENN MEDICINE FAMILY MEDICINE LINCOLN",-76.20369,40.19928,17522,53627.238,65198.462,29287,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.9,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1635 West Main Street","Suite 700","Ephrata","PA","LGH ACO","LANCASTER GENERAL HEALTH COMMUNITY CARE COLLABORATIVE","LANCASTER GENERAL HOSPITAL","Y","","","Y",82
"001879346","JOHN M CLARK MD & ASSOCIATES PLLC",-81.94031,38.45373,25526,65311.6067,76142.7402,21902,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3006 Mount Vernon Road","Suite 1070","Hurricane","WV","","","","","","Y","Y",6
"001879830","CHIMAHOSKY INTERNAL MEDICINE PC",-76.21419,40.67855,17901,39292.0361,48297.2029,26494,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1720 West Market Street","PO Box 1263","Pottsville","PA","","","","Y","","","Y",14
"001880550","WAHL FAMILY PRACTICE PC",-79.97028,40.86518,16001,41653.157,52242.7835,37766,"C12: Osteoporosis Management in Women who had a Fracture",1,0.667,3,2,4,3.63,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"109 Technology Drive","Suite A","Butler","PA","TRUE PERFORMANCE IND","WAHL FAMILY PRACTICE TRUE PERFORMANCE","","","Y","","Y",118
"001881626","EVANGELICAL MEDICAL SERVICES ORGANIZATION",-76.88799,40.97925,17837,38724.0916,55672.7864,14095,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.53,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3 Hospital Drive","Suite 122","Lewisburg","PA","","","EVANGELICAL COMMUNITY HOSPITAL","Y","","","Y",119
"001881733","HAMPDEN PHYSICIAN ASSOCIATES",-76.93948,40.23698,17011,55466.5249,68761.8759,30455,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.14,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3456 Trindle Road","","Camp Hill","PA","TRUE PERFORMANCE PLUS COMM","MEDICAL GROUP OF PENNSYLVANIA TRUE PERFORMANCE","","Y","","","Y",89
"001882747","GREENVILLE MEDICAL CENTER INC",-80.38452,41.4077,16125,41770.4576,50249.9528,19041,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,3.8,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"90 Shenango Street","","Greenville","PA","","","UPMC","","Y","","Y",289
"001886392","MEDI SURG OF MEADVILLE INC",-80.14574,41.64156,16335,39229.0049,50967.2697,28742,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"765 Liberty Street","Suite 301","Meadville","PA","","","","","Y","","Y",7
"001891513","FAMILY MEDICINE TOWER HEALTH MEDICAL GROUP",-75.96365,40.33915,19610,64612.9437,99399.7475,14530,"C12: Osteoporosis Management in Women who had a Fracture",1,0.429,14,6,2,4.06,0.27,0.45,0.6,0.78,-2,1,3,5,0,0,"950B North Wyomissing Boulevard","","Wyomissing","PA","TRUE PERFORMANCE","READING HEALTH PHYSICIAN NETWORK TRUE PERFORMANCE","TOWER HEALTH","Y","","","Y",1360
"001892049","HAZLETON GENERAL AND OSTEOPATHIC MEDICINE PC",-75.96288,40.9153,18254,45495,53806,960,"C12: Osteoporosis Management in Women who had a Fracture",1,0.2,5,1,1,2.89,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"52 East Market Street","","Tresckow","PA","TRUE PERFORMANCE","HAZLETON GENERAL AND OSTEOPATHIC MEDICINE PC TRUE PERFORMANCE","","Y","","","Y",67
"001892865","HVMG ASSOCIATES OF INTERNAL MEDICINE",-80.313,40.69161,15009,54197.327,74094.0227,15286,"C12: Osteoporosis Management in Women who had a Fracture",1,0.714,7,5,4,4.35,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1211 Third Street","","Beaver","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",611
"001894717","BRENTWOOD MEDICAL GROUP INC",-79.97564,40.37217,15227,48093.906,57281.1335,29842,"C12: Osteoporosis Management in Women who had a Fracture",1,0.556,9,5,3,4.65,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3720 Brownsville Road","","Pittsburgh","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",705
"001896013","GRAY MEDICAL ASSOCIATES INC",-78.82899,40.23536,15963,34960.9136,46800.1597,11743,"C12: Osteoporosis Management in Women who had a Fracture",1,0.333,3,1,2,4,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1599  Somerset Avenue","Suite 1","Windber","PA","TRUE PERFORMANCE IND","GRAY MEDICAL ASSOCIATES INC TRUE PERFORMANCE","","","Y","","Y",376
"001899864","CLIFFORD VOGAN MD PC",-79.5882,40.89239,16218,41258.1476,51388.9277,1228,"C12: Osteoporosis Management in Women who had a Fracture",1,0,3,0,1,3.9,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"882 East Brady Road","","Cowansville","PA","TRUE PERFORMANCE IND","CLIFFORD VOGAN MD PC TRUE PERFORMANCE","","","Y","","Y",241
"001899877","MUSCALUS, JOHN E DO",-76.69979,40.31658,17036,73186.5234,89711.5214,18768,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.81,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"655 South Hershey Road","","Hummelstown","PA","TRUE PERFORMANCE","MUSCALUS, JOHN E DO TRUE PERFORMANCE","","Y","","","Y",78
"001900310","FORT PITT SENIOR HEALTH CARE ASSOCIATES",-79.98628,40.43679,15219,22397.3403,36155.4002,19320,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,4.75,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1350 Locust Street","Suite G102","Pittsburgh","PA","TRUE PERFORMANCE IND","QUALITY CARE PARTNERS PC TRUE PERFORMANCE","","","Y","","Y",73
"001901293","KINSMAN MEDICAL CENTER",-80.58228,41.4528,44428,45789.0302,52755.9997,3591,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"8511 Main Street","","Kinsman","OH","","","UPMC","","Y","","Y",13
"001905672","CHAMBERSBURG MEDICAL ASSOCIATES",-77.63351,39.95611,17201,41306.941,51848.7741,22097,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1988 Scotland Avenue","","Chambersburg","PA","TRUE PERFORMANCE","CHAMBERSBURG MEDICAL ASSOCIATES TRUE PERFORMANCE","","Y","","","Y",28
"001910434","CRAIG MEDICAL ASSOCIATES UPMC",-79.91913,40.43841,15217,59637.4129,88949.5714,25674,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,3.16,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"6301 Forbes Avenue","Suite 301","Pittsburgh","PA","","","UPMC","","Y","","Y",228
"001910439","SUBURBAN EAST MEDICAL CENTER UPMC",-79.81283,40.42903,15235,48687.4696,58044.5688,38193,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.09,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3436 William Penn Highway","Suite 166","Pittsburgh","PA","","","UPMC","","Y","","Y",399
"001910447","UPMC DOWNTOWN",-79.99816,40.44199,15222,42763.5971,75222.4694,1928,"C12: Osteoporosis Management in Women who had a Fracture",1,1,2,2,5,3.38,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"339 Sixth Avenue","5th Floor","Pittsburgh","PA","","","UPMC","","Y","","Y",274
"001910448","INTERNAL MEDICINE UPMC",-79.95495,40.44637,15213,32228.0668,51635.1401,28417,"C12: Osteoporosis Management in Women who had a Fracture",1,0.333,6,2,2,3.64,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"120 Lytton Avenue","Suite 300","Pittsburgh","PA","","","UPMC","","Y","","Y",432
"001914039","STRANGARITY, JOSEPH W MD",-76.03087,40.19691,17517,60057.1474,69650.5713,13770,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.83,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"320 School Road","","Denver","PA","TRUE PERFORMANCE","STRANGARITY, JOSEPH W MD TRUE PERFORMANCE","","Y","","","Y",22
"001919018","LVPG FAMILY AND INTERNAL MEDICINE BETHLEHEM TOWNSHIP",-75.29198,40.65156,18020,74018.1998,90220.3309,18698,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.36,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2101 Emrick Boulevard","Suite 100","Bethlehem","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHYSICIANS GROUP GLOBAL BUDGET AND QUALITY","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",105
"001922100","DUNAY, DARLENE A DO",-75.73763,41.37301,18518,49875.0504,59731.4826,8751,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.55,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"314 Oak Street","","Old Forge","PA","TRUE PERFORMANCE","DUNAY, DARLENE A DO TRUE PERFORMANCE","","Y","","","Y",41
"001928443","BERNACKI FAMILY PRACTICE AND WELLNESS CENTER",-79.94159,40.42588,15207,35639.1575,47769.9474,13181,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,3.66,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"521 Greenfield Avenue","","Pittsburgh","PA","TRUE PERFORMANCE IND","BERNACKI FAMILY PRACTICE AND WELLNESS CTR TRUE PERFORMANCE","","","Y","","Y",108
"001930398","HVMG INTERNAL MEDICINE SPECIALISTS",-80.30415,40.59801,15001,49623.6499,59542.5742,35062,"C12: Osteoporosis Management in Women who had a Fracture",1,0.2,5,1,1,3.77,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3113 Green Garden Rd","","Aliquippa","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",366
"001931252","INTERNAL MEDICINE TOWER HEALTH MEDICAL GROUP",-75.96365,40.33915,19610,64612.9437,99399.7475,14530,"C12: Osteoporosis Management in Women who had a Fracture",1,0.4,5,2,2,4.09,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"950B North Wyomissing Blvd","3rd Floor","Wyomissing","PA","TRUE PERFORMANCE","READING HEALTH PHYSICIAN NETWORK TRUE PERFORMANCE","TOWER HEALTH","Y","","","Y",1281
"001933890","GUNEET PUREWAL PLLC",-80.5288,40.3945,26062,39295.1875,55786.6531,21801,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,NA,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"485 Colliers Way","Suite K","Weirton","WV","","","","","Y","Y","Y",3
"001934200","ST MARYS MEDICAL MANAGEMENT",-82.40167,38.43229,25702,28451.4301,42444.6885,7788,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,2.66,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2828 First Avenue","Suite 305","Huntington","WV","TRUE PERFORMANCE","ST MARYS MEDICAL MANAGEMENT LLC TRUE PERFORMANCE","","","","Y","Y",90
"001940167","REYNA, OSCAR MD INC",-79.38305,40.3167,15650,46756.8234,58741.0383,28611,"C12: Osteoporosis Management in Women who had a Fracture",1,1,2,2,5,4.41,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"328 Weldon Street","","Latrobe","PA","TRUE PERFORMANCE IND","OSCAR REYNA MD INC TRUE PERFORMANCE","","","Y","","Y",122
"001942949","PREGLER, FRANK C DO",-80.05103,42.10861,16504,41845.1397,49535.7914,17421,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.59,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3710 Pine Avenue","","Erie","PA","TRUE PERFORMANCE IND","FRANK C PREGLER DO TRUE PERFORMANCE","","","Y","","Y",124
"001948531","ST JOSEPH MEDICAL GROUP",-75.97858,40.37544,19605,56478.8113,65684.6784,16695,"C12: Osteoporosis Management in Women who had a Fracture",1,0.25,4,1,1,4.09,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2494 Bernville Road","Suite 207","Reading","PA","TRUE PERFORMANCE PLUS COMM","PENN STATE HEALTH TRUE PERFORMANCE","PENN STATE HEALTH","Y","","","Y",668
"001950705","PITTLE, HOWARD S MD PC",-79.98411,40.34221,15236,55607.3086,65950.9892,30298,"C12: Osteoporosis Management in Women who had a Fracture",1,0.4,5,2,2,2.87,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"5247 Brownsville Road","","Pittsburgh","PA","","","","","Y","","Y",218
"001954699","LEHIGH VALLEY PHYSICIAN GROUP HAZLETON",-76.01698,40.98826,18202,38377.5536,47038.7324,9670,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,4,2,3,3.8,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"50 Moisey Drive","Suite 204","Hazleton","PA","TRUE PERFORMANCE","LEHIGH VALLEY PHYSICIAN GROUP TRUE PERFORMANCE","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",311
"001963833","ROSALEE REHRIG DO",-75.87044,40.72556,17960,53247.1862,63807.7698,3273,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,4.5,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1976 West Penn Pike","","New Ringgold","PA","TRUE PERFORMANCE","ROSALEE REHRIG DO TRUE PERFORMANCE","","Y","","","Y",17
"001966931","GEISINGER HOLY SPIRIT INTERNAL MEDICINE",-76.99349,40.19412,17055,60500.6369,72002.1492,30704,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,4.39,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"6 Market Plaza Way","","Mechanicsburg","PA","TRUE PERFORMANCE","HOLY SPIRIT PHYSICIAN GROUP TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","Y","","","Y",143
"001967485","BAYSIDE FAMILY MEDICINE",-80.11293,42.12024,16507,27358.3331,39772.3641,10303,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,3.46,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"510 Cranberry Street","Suite 200","Erie","PA","","","UPMC","","Y","","Y",56
"001978354","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",-79.5222,40.29411,15601,50613.708,63795.4713,58524,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,3.83,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"518 Pellis Road","","Greensburg","PA","TRUE PERFORMANCE IND","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC TRUE PERFORMANCE","","","Y","","Y",311
"001983030","STEEL CITY INTERNAL MEDICINE UPMC",-80.02252,40.56411,15237,70890.1741,92094.0027,41478,"C12: Osteoporosis Management in Women who had a Fracture",1,0.182,11,2,1,3.81,0.27,0.45,0.6,0.78,1,3,5,7,0,0,"5700 Corporate Drive","Suite 410","Pittsburgh","PA","","","UPMC","","Y","","Y",917
"001986580","MAGLEY FAMILY PRACTICE INC",-78.73602,40.48051,15931,45843.9089,55372.755,9092,"C12: Osteoporosis Management in Women who had a Fracture",1,0,1,0,1,3.47,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1100 West High Street","","Ebensburg","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",60
"001990093","GMA HECK AND ASSOC MEDICAL PRACTICE",-79.98308,40.46336,15212,35830.6454,49810.3113,32013,"C12: Osteoporosis Management in Women who had a Fracture",1,1,1,1,5,4.06,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"1622 Lowrie Street","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",176
"001994568","HIGHLANDS HOSPITAL PHYSICIANS",-79.60295,40.01942,15425,35335.2888,43991.8502,21845,"C12: Osteoporosis Management in Women who had a Fracture",1,0,3,0,1,3.2,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"814 Vanderbilt Road","","Connellsville","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","HIGHLANDS HOSPITAL","","Y","Y","Y",111
"001997735","JAMAL M ALJARI MD",-79.75319,40.58513,15068,45022.7992,55191.1432,41737,"C12: Osteoporosis Management in Women who had a Fracture",1,0,2,0,1,3.2,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"2300 Freeport Road","Suite 14","New Kensington","PA","","","","","Y","","Y",115
"001998162","SUMMIT PRIMARY CARE",-77.56772,39.83842,17268,50075.7444,59737.8473,25497,"C12: Osteoporosis Management in Women who had a Fracture",1,0.5,2,1,3,4.1,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"6155 Anthony Highway","","Waynesboro","PA","TRUE PERFORMANCE","SUMMIT PHYSICIANS SERVICES TRUE PERFORMANCE","SUMMIT HEALTH SYSTEM","Y","","","Y",83
"002004115","PITTSBURGH INTERNAL MED ASSOC UPMC",-80.0141,40.3838,15226,47118.8084,54156.2274,14982,"C12: Osteoporosis Management in Women who had a Fracture",1,0.4,5,2,2,3.09,0.27,0.45,0.6,0.78,NA,NA,NA,NA,NA,NA,"3089 Sussex Avenue","","Pittsburgh","PA","","","UPMC","","Y","","Y",629
