"ID","practice_Name","Lon","Lat","Zip","Med_Household","Mean_Household","Pop_of_Zip","Measure","Weight","Compliance","Denominator","Numerator","Star_Rating","Aggregate_Stars","Cut2","Cut3","Cut4","Cut5","Needed2","Needed3","Needed4","Needed5","Needed_Next","Gap_Worth","Address","Address_2","City","State","Program","Entity","Health_System","FreedomBlue","SecurityBlue","WV_FreedomBlue","Stars_Par","practice_Mbr_Count"
"001910448","INTERNAL MEDICINE UPMC",-79.95495,40.44637,15213,32228.0668,51635.1401,28417,"C21: All-cause Readmissions",3,0.54,81,6,4,3.64,1.06,0.81,0.65,0.41,-5,-2,0,2,2,0.05,"120 Lytton Avenue","Suite 300","Pittsburgh","PA","","","UPMC","","Y","","Y",432
"001911923","PRAKASH K VIN MD PC",-79.29845,40.33122,15627,38909.7525,48716.5491,6959,"C21: All-cause Readmissions",3,0.82,24,3,2,3.18,1.06,0.81,0.65,0.41,0,1,1,2,2,0.205,"118 West Fourth Avenue","PO Box 215","Derry","PA","TRUE PERFORMANCE IND","PRAKASH K VIN MD PC TRUE PERFORMANCE","","","Y","","Y",120
"001913167","UPMC FAMILY MEDICINE SOUTH",-79.95031,40.34842,15122,46051.9214,53196.0117,22027,"C21: All-cause Readmissions",3,1.65,14,3,1,3.06,1.06,0.81,0.65,0.41,2,2,2,3,3,0.25,"1907 Lebanon Church Road","Suite 101","West Mifflin","PA","","","UPMC","","Y","","Y",52
"001914039","STRANGARITY, JOSEPH W MD",-76.03087,40.19691,17517,60057.1474,69650.5713,13770,"C21: All-cause Readmissions",3,0,1,0,5,3.83,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"320 School Road","","Denver","PA","TRUE PERFORMANCE","STRANGARITY, JOSEPH W MD TRUE PERFORMANCE","","Y","","","Y",22
"001917025","ABINGTON GENERAL INTERNAL MEDICINE",-75.11886,40.11843,19001,77604.7622,92880.7633,17903,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1235 Old York Road","Suite G10","Abington","PA","","","","","","","Y",1
"001917716","BERWICK CLINIC COMPANY LLC",-76.14915,41.14622,18655,49889.5874,55701.5316,6515,"C21: All-cause Readmissions",3,2.42,3,1,1,3.2,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"109 South Main Street","","Shickshinny","PA","TRUE PERFORMANCE","BERWICK CLINIC COMPANY TRUE PERFORMANCE","COMMONWEALTH HEALTH SYSTEM","Y","","","Y",37
"001917757","MONINA M JAO MD",-80.72032,40.09852,43935,33727.3945,43864.4777,9072,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"92 North 4th Street","Suite 29","Martins Ferry","OH","","","","","","Y","Y",1
"001919006","UHC FAMILY MEDICINE CENTER",-80.23981,39.32706,26330,60095.4136,72270.4194,14377,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"527 Medical Park Dr","Ste 500","Bridgeport","WV","TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM","","","Y","Y",9
"001919018","LVPG FAMILY AND INTERNAL MEDICINE BETHLEHEM TOWNSHIP",-75.29198,40.65156,18020,74018.1998,90220.3309,18698,"C21: All-cause Readmissions",3,1.21,34,9,1,3.36,1.06,0.81,0.65,0.41,2,3,5,6,6,0.06666667,"2101 Emrick Boulevard","Suite 100","Bethlehem","PA","TRUE PERFORMANCE IND","LEHIGH VALLEY PHYSICIANS GROUP GLOBAL BUDGET AND QUALITY","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",105
"001920668","CHESTNUT HILL FAMILY CARE ASSOCIATES",-75.21625,40.0972,19031,98452.6391,127953.7788,4718,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"110 West Wissahickon Avenue","","Flourtown","PA","","","TOWER HEALTH","Y","","","Y",2
"001922100","DUNAY, DARLENE A DO",-75.73763,41.37301,18518,49875.0504,59731.4826,8751,"C21: All-cause Readmissions",3,0,5,0,5,3.55,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"314 Oak Street","","Old Forge","PA","TRUE PERFORMANCE","DUNAY, DARLENE A DO TRUE PERFORMANCE","","Y","","","Y",41
"001924018","COVENTRY FAMILY CARE",-75.65368,40.23277,19465,76696.9709,87887.0566,13988,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"730 South Hanover Street","","Pottstown","PA","","","TOWER HEALTH","Y","","","Y",2
"001924020","BERKS FAMILY CARE",-75.72502,40.26123,19518,75900.9577,85088.9468,10942,"C21: All-cause Readmissions",3,1.49,3,1,1,2,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"193 Old Swede Road","","Douglassville","PA","TRUE PERFORMANCE","READING HEALTH PHYSICIAN NETWORK TRUE PERFORMANCE","TOWER HEALTH","Y","","","Y",22
"001925405","SAMIR B PANCHOLY",-75.70832,41.49865,18411,73055.054,94875.9875,21519,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"401 North State Street","","Clarks Summit","PA","","","","Y","","","Y",7
"001925504","MILFORD INTERNAL MEDICINE ASSOCIATES",-74.80141,41.32339,18337,65580.3985,81109.4856,11357,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"111 East Catharine Street","Suite 250","Milford","PA","","","","Y","","","Y",3
"001925991","EDWARDS, ROBERT G MD PC",-79.89497,40.46965,15206,39660.7774,52125.4143,31493,"C21: All-cause Readmissions",3,1.28,17,4,1,2.57,1.06,0.81,0.65,0.41,1,2,2,3,3,0.19,"1539 Lincoln Avenue","","Pittsburgh","PA","","","","","Y","","Y",66
"001928443","BERNACKI FAMILY PRACTICE AND WELLNESS CENTER",-79.94159,40.42588,15207,35639.1575,47769.9474,13181,"C21: All-cause Readmissions",3,0.73,29,3,3,3.66,1.06,0.81,0.65,0.41,-1,0,1,2,2,0.1,"521 Greenfield Avenue","","Pittsburgh","PA","TRUE PERFORMANCE IND","BERNACKI FAMILY PRACTICE AND WELLNESS CTR TRUE PERFORMANCE","","","Y","","Y",108
"001928457","DANVILLE FAMILY PRACTICE",-76.59113,40.96548,17821,49007.4591,64877.5867,18255,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"986 Bloom Road","","Danville","PA","","","","Y","","","Y",4
"001930163","KNAPP, KIEREN P DO",-76.71018,39.88396,17407,68854,83374,1542,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"55 North Main Street","","Jacobus","PA","","","","Y","","","Y",7
"001930171","WILLIAM PENN FAMILY PRACTICE",-75.31068,40.66668,18020,74018.1998,90220.3309,18698,"C21: All-cause Readmissions",3,1.61,9,3,1,4.6,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"4379 Easton Avenue","Suite 100","Bethlehem","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",50
"001930398","HVMG INTERNAL MEDICINE SPECIALISTS",-80.30415,40.59801,15001,49623.6499,59542.5742,35062,"C21: All-cause Readmissions",3,0.95,78,14,2,3.77,1.06,0.81,0.65,0.41,-1,3,5,8,8,0.03625,"3113 Green Garden Rd","","Aliquippa","PA","TRUE PERFORMANCE PLUS COMM","HERITAGE VALLEY HEALTHCARE NETWORK TRUE PERFORMANCE LLC","HERITAGE VALLEY HEALTH SYSTEM","","Y","","Y",366
"001931252","INTERNAL MEDICINE TOWER HEALTH MEDICAL GROUP",-75.96365,40.33915,19610,64612.9437,99399.7475,14530,"C21: All-cause Readmissions",3,0.59,206,21,4,4.09,1.06,0.81,0.65,0.41,-16,-7,0,7,7,0.01285714,"950B North Wyomissing Blvd","3rd Floor","Wyomissing","PA","TRUE PERFORMANCE","READING HEALTH PHYSICIAN NETWORK TRUE PERFORMANCE","TOWER HEALTH","Y","","","Y",1281
"001931305","CLEMENTS, HARRY MICHAEL, MD",-80.01595,40.39199,15226,47118.8084,54156.2274,14982,"C21: All-cause Readmissions",3,0,4,0,5,2.42,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1049 Brookline Boulevard","","Pittsburgh","PA","","","","","Y","","Y",28
"001933890","GUNEET PUREWAL PLLC",-80.5288,40.3945,26062,39295.1875,55786.6531,21801,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"485 Colliers Way","Suite K","Weirton","WV","","","","","Y","Y","Y",3
"001934200","ST MARYS MEDICAL MANAGEMENT",-82.40167,38.43229,25702,28451.4301,42444.6885,7788,"C21: All-cause Readmissions",3,0.86,12,1,2,2.66,1.06,0.81,0.65,0.41,0,1,1,1,1,0.34,"2828 First Avenue","Suite 305","Huntington","WV","TRUE PERFORMANCE","ST MARYS MEDICAL MANAGEMENT LLC TRUE PERFORMANCE","","","","Y","Y",90
"001936048","ST JOSEPHS HOSPITAL OF BUCKHANNON",-80.23683,38.99108,26201,38223.1774,49071.4451,19701,"C21: All-cause Readmissions",3,0,2,0,5,3,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1 Amalia Dr","","Buckhannon","WV","TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM TRUE PERFORMANCE","WEST VIRGINIA UNITED HEALTH SYSTEM","","","Y","Y",15
"001940167","REYNA, OSCAR MD INC",-79.38305,40.3167,15650,46756.8234,58741.0383,28611,"C21: All-cause Readmissions",3,0.78,26,3,3,4.41,1.06,0.81,0.65,0.41,-1,0,1,2,2,0.1,"328 Weldon Street","","Latrobe","PA","TRUE PERFORMANCE IND","OSCAR REYNA MD INC TRUE PERFORMANCE","","","Y","","Y",122
"001941852","MEAD AVENUE FAMILY PRACTICE INC",-79.64462,41.93568,16407,35815.4107,46048.5105,11425,"C21: All-cause Readmissions",3,0,3,0,5,4.83,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1086 Mead Avenue","","Corry","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",48
"001942542","BAY HARBOR FAMILY MEDICINE",-80.08611,42.1321,16507,27358.3331,39772.3641,10303,"C21: All-cause Readmissions",3,2.28,11,4,1,3.61,1.06,0.81,0.65,0.41,3,3,3,4,4,0.23,"333 State Street","Suite 204","Erie","PA","","","UPMC","","Y","","Y",52
"001942949","PREGLER, FRANK C DO",-80.05103,42.10861,16504,41845.1397,49535.7914,17421,"C21: All-cause Readmissions",3,0,19,0,5,4.59,1.06,0.81,0.65,0.41,-3,-2,0,0,0,0,"3710 Pine Avenue","","Erie","PA","TRUE PERFORMANCE IND","FRANK C PREGLER DO TRUE PERFORMANCE","","","Y","","Y",124
"001943660","S W LEEHAN MD PC",-79.95009,40.33012,15236,55607.3086,65950.9892,30298,"C21: All-cause Readmissions",3,0,10,0,5,4.45,1.06,0.81,0.65,0.41,-1,-1,0,0,0,0,"455 East Bruceton Road","Suite Four","Pittsburgh","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","","","Y","","Y",60
"001945167","THE WRIGHT CENTER MEDICAL GROUP PC",-75.65625,41.40968,18510,32969.9405,46686.3643,13828,"C21: All-cause Readmissions",3,1.11,7,1,1,3.53,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"501 Madison Avenue","","Scranton","PA","TRUE PERFORMANCE","THE WRIGHT CENTER MEDICAL GROUP TRUE PERFORMANCE","","Y","","","Y",48
"001948531","ST JOSEPH MEDICAL GROUP",-75.97858,40.37544,19605,56478.8113,65684.6784,16695,"C21: All-cause Readmissions",3,0.69,87,10,3,4.09,1.06,0.81,0.65,0.41,-5,-1,1,5,5,0.04,"2494 Bernville Road","Suite 207","Reading","PA","TRUE PERFORMANCE PLUS COMM","PENN STATE HEALTH TRUE PERFORMANCE","PENN STATE HEALTH","Y","","","Y",668
"001949478","BHATT, MD SHASHANK",-75.83687,41.83755,18801,43679.1409,54747.1118,8193,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"100 Hospital Drive","","Montrose","PA","TRUE PERFORMANCE","ENDLESS MOUNTAINS HEALTH SYSTEMS TRUE PERFORMANCE","","Y","","","Y",11
"001950705","PITTLE, HOWARD S MD PC",-79.98411,40.34221,15236,55607.3086,65950.9892,30298,"C21: All-cause Readmissions",3,0.83,48,6,2,2.87,1.06,0.81,0.65,0.41,-1,1,2,4,4,0.0725,"5247 Brownsville Road","","Pittsburgh","PA","","","","","Y","","Y",218
"001954273","SEVEN MOUNTAINS MEDICAL CENTER PC",-77.57486,40.59729,17044,33427.5012,42680.7115,21542,"C21: All-cause Readmissions",3,1.34,4,1,1,5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"16 West Market Street","","Lewistown","PA","TRUE PERFORMANCE","SEVEN MOUNTAINS MEDICAL CTR INC PC TRUE PERFORMANCE","","Y","","","Y",14
"001954699","LEHIGH VALLEY PHYSICIAN GROUP HAZLETON",-76.01698,40.98826,18202,38377.5536,47038.7324,9670,"C21: All-cause Readmissions",3,0.64,55,6,4,3.8,1.06,0.81,0.65,0.41,-3,-1,0,3,3,0.03333333,"50 Moisey Drive","Suite 204","Hazleton","PA","TRUE PERFORMANCE","LEHIGH VALLEY PHYSICIAN GROUP TRUE PERFORMANCE","LEHIGH VALLEY HEALTH NETWORK","Y","","","Y",311
"001963833","ROSALEE REHRIG DO",-75.87044,40.72556,17960,53247.1862,63807.7698,3273,"C21: All-cause Readmissions",3,0,2,0,5,4.5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1976 West Penn Pike","","New Ringgold","PA","TRUE PERFORMANCE","ROSALEE REHRIG DO TRUE PERFORMANCE","","Y","","","Y",17
"001964269","MICHAEL A JALOWIEC DO PC",-75.74283,41.36253,18518,49875.0504,59731.4826,8751,"C21: All-cause Readmissions",3,3.77,2,1,1,3,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"821 South Main Street","Suite 4","Old Forge","PA","TRUE PERFORMANCE","MICHAEL A JALOWIEC DO PC TRUE PERFORMANCE","","Y","","","Y",17
"001965808","M S HAQ MD PC",-77.53505,39.73901,17268,50075.7444,59737.8473,25497,"C21: All-cause Readmissions",3,0,5,0,5,3.86,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"11050 Buchanan Trail East","","Waynesboro","PA","TRUE PERFORMANCE","M S HAQ MD PC TRUE PERFORMANCE","","Y","","","Y",37
"001966931","GEISINGER HOLY SPIRIT INTERNAL MEDICINE",-76.99349,40.19412,17055,60500.6369,72002.1492,30704,"C21: All-cause Readmissions",3,0.96,34,5,2,4.39,1.06,0.81,0.65,0.41,0,1,2,3,3,0.13,"6 Market Plaza Way","","Mechanicsburg","PA","TRUE PERFORMANCE","HOLY SPIRIT PHYSICIAN GROUP TRUE PERFORMANCE","GEISINGER HEALTH SYSTEM","Y","","","Y",143
"001967485","BAYSIDE FAMILY MEDICINE",-80.11293,42.12024,16507,27358.3331,39772.3641,10303,"C21: All-cause Readmissions",3,0,9,0,5,3.46,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"510 Cranberry Street","Suite 200","Erie","PA","","","UPMC","","Y","","Y",56
"001968228","HERBERT C BAZRON JR MD UPMC",-79.88737,40.42444,15218,48658.4649,61555.7127,14878,"C21: All-cause Readmissions",3,0,9,0,5,4.66,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1789 South Braddock Ave  Suite 395","Edgewood Towne Center","Swissvale","PA","","","UPMC","","Y","","Y",42
"001968306","PENN HIGHLANDS FAMILY MEDICINE SACHS",-78.74888,41.11604,15801,42816.3343,55014.792,20592,"C21: All-cause Readmissions",3,1.12,9,3,1,4.09,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"635 Maple Avenue","","Du Bois","PA","TRUE PERFORMANCE","PENN HIGHLANDS HEALTH SYSTEM TRUE PERFORMANCE","PENN HIGHLANDS HEALTHCARE","","Y","","Y",54
"001968578","DOMINIC M SCIAMANDA DO",-80.14474,42.10042,16505,51738.0732,71798.9189,18297,"C21: All-cause Readmissions",3,0,3,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"2820 West 12th Street","","Erie","PA","","","","","Y","","Y",9
"001970890","JAMES J KOSIK DO PC",-75.74589,41.33497,18641,46626.1314,56413.6142,6720,"C21: All-cause Readmissions",3,0,4,0,5,1.75,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"824 McAlpine Street","","Avoca","PA","TRUE PERFORMANCE","JAMES J KOSIK DO PC TRUE PERFORMANCE","","Y","","","Y",28
"001972383","PULMONARY ASSOCIATES OF CHARLESTON",-81.7281,38.35577,25309,37086.9641,51350.5836,13356,"C21: All-cause Readmissions",3,1.12,5,1,1,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"4619 Kanawha Avenue","","South Charleston","WV","","","","","","Y","Y",11
"001976700","PENN HIGHLANDS FAMILY MEDICINE KISKADDON",-78.75409,41.12566,15801,42816.3343,55014.792,20592,"C21: All-cause Readmissions",3,0,3,0,5,3.8,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"100 Meadow Lane","Suite 4","DuBois","PA","TRUE PERFORMANCE","PENN HIGHLANDS HEALTH SYSTEM TRUE PERFORMANCE","PENN HIGHLANDS HEALTHCARE","","Y","","Y",37
"001978354","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",-79.5222,40.29411,15601,50613.708,63795.4713,58524,"C21: All-cause Readmissions",3,1.01,49,7,2,3.83,1.06,0.81,0.65,0.41,0,2,3,5,5,0.058,"518 Pellis Road","","Greensburg","PA","TRUE PERFORMANCE IND","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC TRUE PERFORMANCE","","","Y","","Y",311
"001980819","CLYMER MEDICAL CENTER",-79.629,42.01546,14724,40324.0956,48260.3196,2464,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"354 Clymer Corry Road","PO Box 250","Clymer","NY","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","CORRY MEMORIAL HOSPITAL","","Y","","Y",3
"001981429","APALACHIN FAMILY CARE",-76.15077,42.07012,13732,68091.6185,77228.28,8485,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"6889 Route 434","","Apalachin","NY","","","","","","","Y",7
"001983030","STEEL CITY INTERNAL MEDICINE UPMC",-80.02252,40.56411,15237,70890.1741,92094.0027,41478,"C21: All-cause Readmissions",3,0.84,168,23,2,3.81,1.06,0.81,0.65,0.41,-6,1,6,12,12,0.02333333,"5700 Corporate Drive","Suite 410","Pittsburgh","PA","","","UPMC","","Y","","Y",917
"001983289","IN HIS SHADOW FAMILY MEDICINE PC",-76.80735,40.89356,17857,45154.8623,54449.2116,7440,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"5 Gessner  Way","","Northumberland","PA","","","","Y","","","Y",2
"001985954","PHOENIXVILLE PAIN MANAGEMENT",-75.45983,40.17747,19426,104778.3688,120066.8705,30036,"C21: All-cause Readmissions",3,5.03,4,2,1,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"555 Second Avenue","Suite D201","Collegeville","PA","","","TOWER HEALTH","","","","Y",2
"001986294","ROY W GERNHARDT, MD PC",-75.86429,41.29764,18704,42131.9256,52939.5563,32622,"C21: All-cause Readmissions",3,3.88,1,1,1,2.75,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"1732 Wyoming Ave","","Forty Fort","PA","TRUE PERFORMANCE","ROY W GERNHARDT MD PC TRUE PERFORMANCE","","Y","","","Y",12
"001986580","MAGLEY FAMILY PRACTICE INC",-78.73602,40.48051,15931,45843.9089,55372.755,9092,"C21: All-cause Readmissions",3,1.17,13,2,1,3.47,1.06,0.81,0.65,0.41,1,1,1,2,2,0.315,"1100 West High Street","","Ebensburg","PA","TRUE PERFORMANCE PLUS COMM","ADVANTAGE POINT HEALTH ALLIANCE LAUREL HIGHLANDS LLC TRUE PERFORMANCE","","","Y","","Y",60
"001988010","ELLENBERGER JR, THOMAS R MD PC",-78.92078,40.3267,15901,20685.8,27974.5906,5427,"C21: All-cause Readmissions",3,0.93,26,4,2,2.9,1.06,0.81,0.65,0.41,0,1,2,3,3,0.1366667,"321 Main Street","Suite 5D","Johnstown","PA","TRUE PERFORMANCE IND","THOMAS ELLENBERGER JR MD PC TRUE PERFORMANCE","","","Y","","Y",161
"001988538","MONROE FAMILY HEALTH CENTER",-81.1324,39.7652,43793,34080.0897,41399.7288,5194,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"37984 Airport Road","","Woodsfield","OH","","","","","","Y","Y",3
"001988914","LGHP PENN MEDICINE FAMILY MEDICINE COUNTY LINE",-76.01752,39.99038,17527,56895.7932,66539.1812,5448,"C21: All-cause Readmissions",3,0.58,9,1,4,3.3,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"5360 Lincoln Highway","Suite 15","Gap","PA","LGH ACO","LANCASTER GENERAL HEALTH COMMUNITY CARE COLLABORATIVE","LANCASTER GENERAL HOSPITAL","Y","","","Y",61
"001989184","FAMILY HEALTH CENTER PLLC",-77.98123,39.47165,25401,37735.038,54107.7845,14622,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"2011 Professional Court","","Martinsburg","WV","TRUE PERFORMANCE","FAMILY HEALTH CENTER PLLC TRUE PERFORMANCE","","","","Y","Y",3
"001990093","GMA HECK AND ASSOC MEDICAL PRACTICE",-79.98308,40.46336,15212,35830.6454,49810.3113,32013,"C21: All-cause Readmissions",3,0.84,27,3,2,4.06,1.06,0.81,0.65,0.41,0,1,1,2,2,0.145,"1622 Lowrie Street","","Pittsburgh","PA","TRUE PERFORMANCE PLUS COMM","GENESIS MEDICAL ASSOCIATES TRUE PERFORMANCE","","","Y","","Y",176
"001990100","DR FOZIA CHATTA AND ASSOCIATES PC",-79.89489,40.86379,16001,41653.157,52242.7835,37766,"C21: All-cause Readmissions",3,1.26,34,6,1,3.09,1.06,0.81,0.65,0.41,1,3,3,5,5,0.078,"315 North Main Street","","Butler","PA","TRUE PERFORMANCE IND","FOZIA CHATTA AND ASSOCIATES PC TRUE PERFORMANCE","","","Y","","Y",153
"001991277","AMIRNENI, SATISH MD",-78.99974,40.96128,15767,36562.1962,48911.9715,14642,"C21: All-cause Readmissions",3,0,1,0,5,5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"81 Hillcrest Drive","","Punxsutawney","PA","","","","","Y","","Y",19
"001994568","HIGHLANDS HOSPITAL PHYSICIANS",-79.60295,40.01942,15425,35335.2888,43991.8502,21845,"C21: All-cause Readmissions",3,0,10,0,5,3.2,1.06,0.81,0.65,0.41,-1,-1,0,0,0,0,"814 Vanderbilt Road","","Connellsville","PA","TRUE PERFORMANCE AHN","PHYSICIAN PARTNERS OF WESTERN PA LLC TRUE PERFORMANCE","HIGHLANDS HOSPITAL","","Y","Y","Y",111
"001997395","DEBRA T MILLER MD LLC",-75.88367,41.25856,18704,42131.9256,52939.5563,32622,"C21: All-cause Readmissions",3,0,4,0,5,2.5,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"480 Pierce Street","Suite 205","Kingston","PA","TRUE PERFORMANCE","DEBRA T MILLER MD LLC TRUE PERFORMANCE","","Y","","","Y",27
"001997735","JAMAL M ALJARI MD",-79.75319,40.58513,15068,45022.7992,55191.1432,41737,"C21: All-cause Readmissions",3,0.79,31,4,3,3.2,1.06,0.81,0.65,0.41,-1,0,1,2,2,0.1,"2300 Freeport Road","Suite 14","New Kensington","PA","","","","","Y","","Y",115
"001997921","NATALE J FALANGA MD FACP PC",-75.66108,41.43321,18509,44253.7319,56517.214,14049,"C21: All-cause Readmissions",3,0,9,0,5,2.93,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"10 Green Ridge Street","","Scranton","PA","TRUE PERFORMANCE","NATALE J FALANGA MD FACP PC TRUE PERFORMANCE","","Y","","","Y",37
"001998162","SUMMIT PRIMARY CARE",-77.56772,39.83842,17268,50075.7444,59737.8473,25497,"C21: All-cause Readmissions",3,0.71,12,1,3,4.1,1.06,0.81,0.65,0.41,0,0,1,1,1,0.32,"6155 Anthony Highway","","Waynesboro","PA","TRUE PERFORMANCE","SUMMIT PHYSICIANS SERVICES TRUE PERFORMANCE","SUMMIT HEALTH SYSTEM","Y","","","Y",83
"002003697","ST LUKES MINERS HEALTH CENTER",-75.81331,40.8637,18240,39256.992,49384.504,3878,"C21: All-cause Readmissions",3,0,1,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"108 West Catawissa Street","","Nesquehoning","PA","TRUE PERFORMANCE PLUS COMM","ST LUKES PHYSICIANS GROUP INC TRUE PERFORMANCE","ST. LUKE'S HEALTH SYSTEM","Y","","","Y",4
"002003723","GATEWAY MEDICAL GROUP UPMC",-80.08444,40.39806,15106,48659.4928,66741.643,19291,"C21: All-cause Readmissions",3,1.14,20,4,1,3.4,1.06,0.81,0.65,0.41,1,2,2,3,3,0.1333333,"1100 Washington Avenue","Suite 115","Carnegie","PA","","","UPMC","","Y","","Y",153
"002003778","CHARLESTON AREA MEDICAL CENTER (APC PRICING)",-81.62645,38.34806,25332,63609,40175,9192.7681865539,"C21: All-cause Readmissions",3,0,2,0,5,NA,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"501 Morris Street","","Charleston","WV","","","CAMC HEALTH SYSTEM","","","Y","Y",3
"002004115","PITTSBURGH INTERNAL MED ASSOC UPMC",-80.0141,40.3838,15226,47118.8084,54156.2274,14982,"C21: All-cause Readmissions",3,0.81,120,16,3,3.09,1.06,0.81,0.65,0.41,-4,0,4,8,8,0.025,"3089 Sussex Avenue","","Pittsburgh","PA","","","UPMC","","Y","","Y",629
"002007293","WMHS PRIMARY CARE SERVICES",-78.84857,39.63816,21502,39160.6913,51985.1405,43963,"C21: All-cause Readmissions",3,0.63,12,1,4,2.5,1.06,0.81,0.65,0.41,0,0,0,1,1,0.5,"1313 National Highway","","Lavale","MD","","","","","","Y","Y",44
"002007907","ALFRED J POGGI DO LTD",-79.10691,40.00882,15501,36908.1531,50118.9348,16790,"C21: All-cause Readmissions",3,0.64,9,1,4,4.15,1.06,0.81,0.65,0.41,NA,NA,NA,NA,NA,NA,"277 Neilan Road","","Somerset","PA","","","","","Y","","Y",62
