"City","Practice_Name","City.Rank","Compliance","Star_Rating","Numerator","Denominator","Needed4","Needed5","Med_Household","Address"
"Fairview","FAIRVIEW FAMILY PRACTICE",1,0.417,3,5,12,3,4,70998.897,"7176 West Ridge Road"
"Fairview","PRIMARY CARE PARTNERS",2,0.133,1,2,15,7,9,70998.897,"7287 West Ridge Road"
"Farmington","FARMINGTON MEDICAL CENTER INC",1,0.091,1,1,11,6,7,57611.7285,"4176 National Pike"
"Farrell","MULTARI, ROBERT D DO PC",1,0.167,1,1,6,NA,NA,28619.4327,"2120 Likens Lane"
"Farrell","SHENANGO VALLEY FAMILY MEDICINE CENTER UPMC",2,0,1,0,12,8,9,28619.4327,"2000 Memorial Drive"
"Fayetteville","FAMILY MEDICAL KARE",1,0,1,0,4,NA,NA,40322.49,"5495 Maple Lane"
"Fishertown","CHESTNUT RIDGE FAMILY MEDICINE UPMC",1,0,1,0,34,21,25,43866,"2040 Quaker Valley Road"
"Fleetwood","LVPG FAMILY MEDICINE MOSELEM SPRINGS",1,1,5,4,4,NA,NA,67993.5156,"14351 Kutztown Road"
"Fogelsville","LVPG INTERNAL MEDICINE FOGELSVILLE",1,0.75,5,24,32,0,0,73344.6505,"1431 Nursery Street"
"Force","PENN HIGHLANDS INTERNAL MEDICINE ALBANESE",1,0.667,4,2,3,NA,NA,44265,"230 Hemlock Avenue"
"Ford City","MALIK, MOHAMMAD K, MD",3,0.25,1,3,12,5,6,36712.0654,"834 Fourth Avenue"
"Ford City","GELACEK, PHILIP A MD PC",1,0.931,5,108,116,0,0,36712.0654,"313 Ford Street"
"Ford City","BHS FORD CITY FAMILY PRACTICE",2,0.725,5,37,51,0,0,36712.0654,"432 Third Avenue"
"Forty Fort","WILLIAM H BOYLE MD PC",2,0,1,0,8,NA,NA,42131.9256,"1732 Wyoming Avenue"
"Forty Fort","JAMES WILLIAM GALASSO III DO",1,0.333,2,1,3,NA,NA,42131.9256,"1169 Wyoming Avenue"
"Frackville","GMG FRACKVILLE FAMILY PRACTICE",1,0.75,5,6,8,NA,NA,41333.4095,"701 West Oak St"
"Franklin","NPA FRANKLIN",1,1,5,4,4,NA,NA,39017.3093,"1263 Elk Street"
"Franklin","FRANKLIN COMMUNITY MEDICINE UPMC",2,0,1,0,21,13,16,39017.3093,"464 Allegheny Boulevard"
"Franklin","JAY D STEVENS MD PC",2,0,1,0,6,NA,NA,39017.3093,"150 Prospect Avenue"
"Fredericksburg","FREDERICKSBURG COMM HEALTH CTR PC",1,0.778,5,21,27,0,0,55283.0474,"120 South Tan Street"
"Fredericktown","CENTERVILLE CLINICS INC",1,0.688,4,119,173,0,6,49369.4259,"1070 Old National Pike Road"
"Freeland","RURAL HEALTH CORP MED DIV FREELAND",1,0.667,4,2,3,NA,NA,37636.4593,"404 Ridge Street"
"Frostburg","JESUS H TAN MD",1,0,1,0,6,NA,NA,40297.6871,"4 South Broadway"
"Gallipolis","HOLZER CLINIC LLC",1,0,1,0,6,NA,NA,36172.9063,"100 Jackson Pike"
"Gap","LGHP PENN MEDICINE FAMILY MEDICINE COUNTY LINE",1,0.556,3,5,9,NA,NA,56895.7932,"5360 Lincoln Highway"
"Garnet Valley","SMOLEN, DANIEL A DO",1,0,1,0,3,NA,NA,102471.0955,"1440 Conchester Highway"
"Gettysburg","GETTYSBURG FAMILY  PRACTICE INC",3,0.636,4,21,33,0,3,52663.1452,"524 South Washington Street"
"Gettysburg","WELLSPAN INTERNAL MEDICINE V TWIN DRIVE",5,0.563,3,9,16,1,3,52663.1452,"40 V Twin Drive"
"Gettysburg","WELLSPAN FAMILY MEDICINE HERR'S RIDGE",1,0.8,5,4,5,NA,NA,52663.1452,"820 Chambersburg Road"
"Gettysburg","APPLE RIDGE FAMILY MEDICINE",2,0.765,5,13,17,0,0,52663.1452,"1311 Biglerville Road"
"Gettysburg","WETZEL FAMILY MEDICINE",6,0,1,0,5,NA,NA,52663.1452,"312 Baltimore Street"
"Gettysburg","WELLSPAN INTERNAL MEDICINE WASHINGTON STREET",4,0.579,3,11,19,1,3,52663.1452,"423 South Washington Street"
"Gibsonia","HEALTH QUEST MED ASSOC LLC",2,0.709,4,61,86,0,1,84956.979,"5318 Ranalli Drive"
"Gibsonia","ST BARNABAS MED CTR FAM PRAC",3,0.323,2,10,31,9,13,84956.979,"5830 Meridian Road"
"Gibsonia","PINE RICHLAND MEDICAL ASSOCIATES",1,0.787,5,37,47,0,0,84956.979,"5375 William Flynn Highway"
"Girard","ELK VALLEY MEDICAL CENTER",1,0.8,5,16,20,0,0,48202.7414,"5165 Imperial Parkway"
"Glen Dale","ZAVEEN A KUREISHY MD",2,0,1,0,5,NA,NA,42060.2811,"426 Eighth Street"
"Glen Dale","REYNOLDS MEMORIAL HOSPITAL INC",1,0.714,4,5,7,NA,NA,42060.2811,"426 8th St"
"Greencastle","GREENCASTLE FAMILY PRACTICE",1,0.667,4,12,18,0,1,57171.1436,"50 Eastern Avenue"
"Greencastle","SUMMIT PRIMARY CARE",1,0.667,4,4,6,NA,NA,57171.1436,"50 Eastern Avenue"
"Greensburg","CONVALESCENT CENTER GROUP",11,0.103,1,3,29,15,18,50613.708,"2480 South Grande Boulevard"
"Greensburg","MUESELER, EILEEN A DO",8,0.5,3,2,4,NA,NA,50613.708,"434 East Pittsburgh Street"
"Greensburg","EXCELA HEALTH MOUNTAIN VIEW INTERNAL MEDICINE",2,0.692,4,27,39,0,2,50613.708,"800 Marguerite Road"
"Greensburg","LEIBU, TATIANA MD",12,0,1,0,14,9,11,50613.708,"660 Pellis Road"
"Greensburg","AREVALO, ALFONSO S MD",12,0,1,0,15,9,11,50613.708,"105 West Point Drive"
"Greensburg","SCOTT M JACOBSON DO PC",10,0.25,1,1,4,NA,NA,50613.708,"532 West Pittsburgh Street"
"Greensburg","MONSOUR, GEOFFREY B MD PC",12,0,1,0,7,NA,NA,50613.708,"1500 Broad Street"
"Greensburg","LEVIN FAMILY MEDICINE",4,0.636,4,7,11,0,1,50613.708,"259 Old Route 30"
"Greensburg","WALWORTH MEDICAL ASSOCIATES",1,0.699,4,65,93,0,2,50613.708,"1275 South Main Street"
"Greensburg","PLUNDO MEDICAL ASSOCIATES OSTEOPATHIC PC",9,0.386,2,17,44,9,15,50613.708,"518 Pellis Road"
"Greensburg","EXCELA HEALTH GREENSBURG FAMILY MEDICINE",5,0.607,4,17,28,0,4,50613.708,"1275 South Main Street"
"Greensburg","EXCELA HEALTH WESTMORELAND CTR FOR IM",6,0.58,3,58,100,1,14,50613.708,"4000 Hempfield Plaza Boulevard"
"Greensburg","EXCELA HEALTH GREENSBURG INTERNAL MEDICINE",7,0.576,3,19,33,1,5,50613.708,"539 Green Street"
"Greensburg","EXCELA HEALTH SOUTHWEST FAMILY MEDICINE",3,0.64,4,16,25,0,2,50613.708,"1275 South Main Street"
"Greentown","GREENTOWN MEDICAL CENTER",2,0,1,0,12,8,9,53799.4925,"1623 Route 507"
"Greentown","HORIZON MEDICAL CORP PC PIKE WAYNE",1,0.077,1,1,13,7,9,53799.4925,"1565 Route 507"
"Greenville","GREENVILLE MEDICAL CENTER INC",1,0,1,0,48,29,35,41770.4576,"90 Shenango Street"
"Grindstone","FAYETTE PHYSICIAN NETWORK INC",1,0.8,5,4,5,NA,NA,32620.8614,"111 B Roberts Road"
"Grindstone","FAYETTE PHYSICIAN NETWORK INC",2,0.333,2,4,12,4,5,32620.8614,"111 Roberts Road"
"Grove City","FAMILY HEALTHCARE PARTNERS UPMC",3,0.015,1,1,68,40,48,48744.9551,"420 Hillcrest Avenue"
"Grove City","TIMOTHY J LILLY DO AND ASSOCIATES",1,0.727,5,8,11,0,0,48744.9551,"432 Hillcrest Avenue"
"Grove City","ALLEGHENY HEALTH NETWORK GROVE CITY PRIMARY CARE",2,0.708,4,17,24,0,1,48744.9551,"647 North Broad Street EXT"
"Hamburg","LVPG FAMILY MEDICINE HAMBURG",1,0.95,5,19,20,0,0,51672.1747,"700 Hawk Ridge Drive"
"Hancock","TRI STATE COMMUNITY HEALTH CENTER INC",1,0,1,0,5,NA,NA,45338.6546,"109 Rayloc Drive"
"Hanover","HANOVER FAMILY PRACTICE ASSOCIATES",2,0.788,5,26,33,0,0,57720.6135,"111 Penn Street"
"Hanover","HILLSIDE INTERNAL MEDICINE PC",4,0.167,1,2,12,6,7,57720.6135,"250 Fame Avenue"
"Hanover","WELLSPAN FAMILY MEDICINE FREDERICK ST",3,0.333,2,1,3,NA,NA,57720.6135,"100 Frederick Street"
"Hanover","WELLSPAN FAMILY MEDICINE CLOVER LANE",1,1,5,3,3,NA,NA,57720.6135,"460 Clover Lane"
"Harmony","WAHL AND SONS FAMILY PRACTICE PC",1,0.676,4,23,34,0,2,65370.9341,"835 Edmond Street"
"Harrisburg","BACKENSTOES, JEFFREY J DO",16,0,1,0,3,NA,NA,51199.6451,"4807 Jonestown Road"
"Harrisburg","BUSH, WILLIAM B MD",16,0,1,0,9,NA,NA,58889.6641,"5100 Lancaster Street"
"Harrisburg","CUMMINGS ASSOCS",16,0,1,0,5,NA,NA,32336.0481,"1617 North Front Street"
"Harrisburg","PINNACLEHEALTH FAMILYCARE LOWER PAXTON",2,0.852,5,23,27,0,0,71198.6049,"2310 Patton Road"
"Harrisburg","GEORGE M KOSCO III DO ASSOC",14,0.375,2,3,8,NA,NA,56921.2642,"2801 Old Post Road"
"Harrisburg","JATTO INTERNAL MEDICINE AND WELLNESS PC",1,1,5,6,6,NA,NA,71198.6049,"2205 Forest Hills Drive"
"Harrisburg","HOUCKS ROAD FAMILY PRACTICE PC",8,0.667,4,2,3,NA,NA,51199.6451,"100 South Houcks Road"
"Harrisburg","PENN STATE HERSHEY MEDICAL GROUP NYES ROAD I II",4,0.824,5,42,51,0,0,71198.6049,"121 Nyes Road"
"Harrisburg","KLINE HEALTH CENTER",5,0.778,5,7,9,NA,NA,56921.2642,"2501 North 3rd Street"
"Harrisburg","PINNACLEHEALTH INFECTIOUS DISEASE ASSOCIATES",12,0.5,3,4,8,NA,NA,51199.6451,"810 Sir Thomas Court"
"Harrisburg","ASPIRE CARE PRIMARY CARE",12,0.5,3,5,10,1,3,51199.6451,"49 Prince Street"
"Harrisburg","PINNACLEHEALTH HEMATOLOGY ONCOLOGY",15,0.2,1,1,5,NA,NA,51199.6451,"4300 Londonderry Road"
"Harrisburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE COLONIAL PARK",8,0.667,4,4,6,NA,NA,71198.6049,"4230 Crums Mill Road"
"Harrisburg","BLUE MOUNTAIN FAMILY PRACTICE",3,0.842,5,16,19,0,0,56921.2642,"2151 Linglestown Road"
"Harrisburg","GEISINGER HOLY SPIRIT FAMILY MEDICINE PROGRESS",10,0.636,4,7,11,0,1,56921.2642,"3601 North Progress Avenue"
"Harrisburg","PINNACLEHEALTH SNF POST ACUTE CARE",16,0,1,0,5,NA,NA,71198.6049,"4000 Linglestown Road"
"Harrisburg","PINNACLEHEALTH FAMILY CARE UNION DEPOSIT",7,0.75,5,12,16,0,0,51199.6451,"805 Sir Thomas Court"
"Harrisburg","PINNACLEHEALTH INTERNAL MEDICINE UNION DEPOSIT",6,0.769,5,40,52,0,0,51199.6451,"805 Sir Thomas Court"
"Harrisburg","UPMC PINNACLE CHAMBERS HILL PRIMARY CARE",11,0.526,3,10,19,2,4,58889.6641,"5400 Chambers Hill Road"
"Hastings","DVORCHAK, MATTHEW J MD",1,0.125,1,2,16,8,10,39716.3968,"268 Coleman Street"
"Hazle Township","VEGLIA, ANTHONY P MD",2,0,1,0,9,NA,NA,38377.5536,"1525 North Church Street"
"Hazle Township","INTERNAL MEDICINE ASSOC HAZLETON",1,0.143,1,2,14,7,9,38377.5536,"1090 North Church Street"
"Hazleton","FELLIN, RUDOLPH S MD",1,1,5,3,3,NA,NA,34101.1054,"54 North Locust Street"
"Hazleton","PATEL, MINABEN D MD",6,0,1,0,3,NA,NA,34101.1054,"851 McNair Street"
"Hazleton","MOUNTAIN AREA HEALTHCARE PC",5,0.2,1,1,5,NA,NA,34101.1054,"23 East Broad Street"
"Hazleton","HAZLETON FAMILY PRACTICE",4,0.313,2,5,16,5,7,38377.5536,"420 West 23rd Street"
"Hazleton","LEHIGH VALLEY PHYSICIAN GROUP HAZLETON",2,0.696,4,39,56,0,2,38377.5536,"50 Moisey Drive"
"Hazleton","SIDARI, JUDE F MD PC",3,0.385,2,5,13,3,5,34101.1054,"235 West Chestnut Street"
"Hellertown","SAUCON VALLEY FAMILY PRACTICE",2,0.765,5,13,17,0,0,65440.1551,"255 Front Street"
"Hellertown","STULL, ROBERT L DO",3,0.25,1,1,4,NA,NA,65440.1551,"745 Easton Road"
"Hellertown","LVPG FAMILY MEDICINE HELLERTOWN",1,0.857,5,6,7,NA,NA,65440.1551,"1072 Main Street"
"Hermitage","CHATHA, IFTIKHAR A MD PC",4,0.636,4,7,11,0,1,50365.7944,"2500 Highland Road"
"Hermitage","STIGLIANO FAMILY PRACTICE PC",2,0.808,5,21,26,0,0,50365.7944,"3140 Highland Road"
"Hermitage","CONTI, JOSEPH J., DO LTD",6,0.125,1,6,48,23,29,50365.7944,"480 North Kerrwood Dr"
"Hermitage","KALIK, JOSEPH R DO",7,0.067,1,1,15,8,10,50365.7944,"295 North Kerrwood Drive"
"Hermitage","HERMITAGE COMMUNITY MEDICINE",8,0,1,0,6,NA,NA,50365.7944,"705 Brookshire Drive"
"Hermitage","UPMC HORIZON ENDOCRINOLGY",8,0,1,0,3,NA,NA,50365.7944,"1599 North Hermitage Road"
"Hermitage","JOSEPH, JOSEPH T MD",3,0.714,4,5,7,NA,NA,50365.7944,"1466 N Hermitage Rd"
"Hermitage","CRAGO FAMILY MEDICINE PC",1,0.846,5,22,26,0,0,50365.7944,"3150 Highland Road"
"Hermitage","HORIZON FAMILY HEALTH CARE UPMC",8,0,1,0,5,NA,NA,50365.7944,"705 Brookshire Drive"
"Hermitage","HERMITAGE INTERNAL MEDICINE UPMC",8,0,1,0,42,25,31,50365.7944,"2151 Shenango Valley Freeway"
"Hermitage","HERMITAGE FAMILY PRACTICE",5,0.523,3,23,44,3,9,50365.7944,"2425 Garden Way"
"Hermitage","HICKORY INTERNAL MEDICINE UPMC",8,0,1,0,7,NA,NA,50365.7944,"875 North Hermitage Road"
"Hershey","PENN STATE HERSHEY INTERNAL MEDICINE EAST CAMPUS",3,0.769,5,80,104,0,0,62219.5807,"35 Hope Dr"
"Hershey","MSHMC CARDIOLOGY",5,0.545,3,6,11,1,2,62219.5807,"500 University Drive"
"Hershey","MSHMC HEMATOLOGY & ONCOLOGY",6,0.333,2,5,15,4,6,62219.5807,"500 University Drive"
"Hershey","PENN STATE HERSHEY MEDICAL GROUP FISHBURN ROAD",2,0.85,5,68,80,0,0,62219.5807,"845 Fishburn Road"
"Hershey","UPG INTERNAL MEDICINE",1,1,5,5,5,NA,NA,62219.5807,"500 University Drive"
"Hershey","PENN STATE MEDICAL GROUP COCOA",4,0.559,3,33,59,2,10,62219.5807,"1120 Cocoa Avenue"
"Hickory","PPCP HICKORY BURGETTSTOWN",1,0.953,5,41,43,0,0,63443.5822,"4151 Henderson Road"
"Hollidaysburg","SWEENEY, GREGORY C MD PC",1,0,1,0,14,9,11,53835.3654,"1800 North Juniata Street"
"Hollsopple","CONEMAUGH PHYSICIAN GROUP FAMILY MEDICINE DAVIDSVILLE RHC",1,0.657,4,23,35,0,3,48724.1157,"207 Woodstown Highway"
"Honesdale","WAYNE MEMORIAL COMMUNITY HEALTH CENTERS",1,0.525,3,21,40,3,8,41905.4223,"600 Maple Avenue"
"Honesdale","PRIME MED MEDICAL GROUP  GEISINGER HENDERSON",2,0,1,0,3,NA,NA,41905.4223,"3306 Lake Ariel Hwy"
"Hubbard","SHARON REGIONAL MEDICAL GROUP INC",1,0,1,0,6,NA,NA,48528.2971,"880 West Liberty Street"
"Hummelstown","HUMMELSTOWN FAMILY MEDICINE PC",3,0.25,1,2,8,NA,NA,73186.5234,"215 West Main Street"
"Hummelstown","FISHER, TODD R MD",2,0.65,4,13,20,0,2,73186.5234,"300 East Main Street"
"Hummelstown","MUSCALUS, JOHN E DO",1,0.917,5,11,12,0,0,73186.5234,"655 South Hershey Road"
"Huntingdon","BROAD TOP AREA MEDICAL CENTER AT HUNTINGDON",1,0.667,4,10,15,0,1,41431.7237,"835 Washington Street"
"Huntingdon","GEISINGER CLINIC COLD SPRINGS",3,0.4,2,2,5,NA,NA,41431.7237,"3228 Cold Springs Rd"
"Huntingdon","UPMC HUNTINGDON FAMILY PHYSICIANS",4,0,1,0,7,NA,NA,41431.7237,"9492 William Penn Highway"
"Huntingdon","UPMC HUNTINGDON HEALTHCARE",4,0,1,0,10,6,8,41431.7237,"814 Washington Street"
"Huntingdon","BROAD TOP AREA MEDICAL CENTER INC",2,0.526,3,10,19,2,4,41431.7237,"790 Bryan Street"
"Huntington","VALLEY HEALTH SYSTEMS INC",1,0.55,3,11,20,1,4,18932.4383,"2585 Third Avenue"
"Huntington","MOSES FAMILY MEDICINE INC",5,0,1,0,4,NA,NA,28451.4301,"2959 3rd Avenue"
"Huntington","ST MARYS MEDICAL MANAGEMENT",4,0.333,2,4,12,4,5,28451.4301,"2828 First Avenue"
"Huntington","UNIVERSITY PHYSICIANS AND SURGEONS INC",3,0.49,3,24,49,5,12,34303.9173,"1600 Medical Center Drive"
"Huntington","HUNTINGTON INTERNAL MEDICINE GROUP",2,0.505,3,50,99,9,22,43048.7635,"5170 US Route 60  East"
"Hyndman","HYNDMAN AREA HEALTH CENTER",1,0,1,0,8,NA,NA,39491.1255,"144 Fifth Avenue"
"Imperial","HVMG WEST ALLEGHENY HEALTH CARE SVCS",1,0.829,5,34,41,0,0,64365.5487,"300 Penn Lincoln Drive"
"Indiana","JESICK, ANN R MD",1,1,5,7,7,NA,NA,35819.0123,"15 South 8th Street"
"Indiana","AMBROSE JR, JOSEPH DO",9,0.125,1,4,32,15,20,35819.0123,"100 Christy Park Drive"
"Indiana","TURNBULL, ROBERTO E, MD",6,0.667,4,10,15,0,1,35819.0123,"1177 South Sixth Street"
"Indiana","WOODLE, EDWARD M DO",8,0.182,1,2,11,5,6,35819.0123,"660 Stutzman Road"
"Indiana","ROSE MEDICAL ASSOC PC",10,0.069,1,2,29,16,19,35819.0123,"15 South 8th Street"
"Indiana","SANDROWICZ, RICHARD R MD",3,0.781,5,25,32,0,0,35819.0123,"1265 Wayne Avenue"
"Indiana","HAN, SHENGGAO MD LLC",4,0.778,5,21,27,0,0,35819.0123,"625 Rustic Lodge Road"
"Indiana","ANDREW D CASH DO PC",2,0.865,5,45,52,0,0,35819.0123,"1265 Wayne Avenue"
"Indiana","LAMANTIA, JOSEPH DO PC",7,0.55,3,11,20,1,4,35819.0123,"1690 Saltsburg Avenue"
"Indiana","JAMIL AHMED MD PC",11,0,1,0,37,22,27,35819.0123,"2121 Shelly Drive"
"Indiana","IRMC PHYSICIAN GROUP PRIMARY CARE",5,0.77,5,104,135,0,0,35819.0123,"879 Hospital Road"
"Irwin","IRWIN FAMILY CARE PC",3,0.654,4,51,78,0,6,63181.3156,"905 Spruce Street"
"Irwin","IRWIN PRIMARY CARE ASSOCIATES",2,0.773,5,17,22,0,0,63181.3156,"7546 Route 30"
"Irwin","WESTMORELAND FAMILY MEDICINE UPMC",4,0.091,1,2,22,11,14,63181.3156,"3520 Route 130"
"Irwin","ALLEGHENY FAMILY MEDICINE EAST",1,0.795,5,62,78,0,0,63181.3156,"4044 Route 130"
"Jeannette","JOSEPH P GERGER MD PC",3,0.182,1,4,22,9,12,46722.6849,"607 Michigan Avenue"
"Jeannette","EXCELA HEALTH INTERNAL MEDICINE HUNTER",1,0.654,4,17,26,0,2,46722.6849,"520 Jefferson Avenue"
"Jeannette","EXCELA HEALTH FAMILY MEDICINE JEANNETTE",2,0.429,3,15,35,6,11,46722.6849,"601 Michigan Avenue"
"Jefferson Hills","FAMILY PRACTICE MEDICAL ASSOCIATES SOUTH",1,0.857,5,299,349,0,0,49377.46,"1200 Brooks Lane"
"Jefferson Hills","EDWARD W JEW III MD INTERNAL MEDICINE",2,0.818,5,27,33,0,0,49377.46,"575 Coal Valley Road"
"Jersey Shore","LYCOMING INTERNAL MEDICINE INC",1,0.2,1,1,5,NA,NA,46942.6213,"116 Kerr Avenue"
"Jessup","PRIME MED GEISINGER JESSUP",1,0.571,3,4,7,NA,NA,42548.3911,"407 3rd Ave"
"Jim Thorpe","SWITCHBACK MEDICAL CENTER PC",1,0.429,3,3,7,NA,NA,48165.141,"1580 Center Avenue"
"Jim Thorpe","MANZELLA FAMILY HEALTHCARE PC",2,0.214,1,3,14,6,8,48165.141,"1353 State Route 903"
"Johnstown","BEATTY, LAWRENCE THOMAS MD",19,0.091,1,1,11,6,7,43655.3817,"201 College Park Plaza"
"Johnstown","VIJAY K MALHOTRA MD PC",13,0.5,3,8,16,2,4,29839.111,"78 Fairfield Avenue"
"Johnstown","CONEMAUGH PHYS GRP MASSOUD SIRSIKAR",10,0.63,4,51,81,0,8,20685.8,"1 Tech Park Drive"
"Johnstown","RICHARD M KASTELIC MD AND ASSOCIATES PC",6,0.695,4,82,118,0,3,52105.944,"322 Warren Street"
"Johnstown","GEORGE PUEBLITZ MD",17,0.261,1,6,23,8,11,52105.944,"891 Menoher Boulevard"
"Johnstown","CPG MEDICAL PARK FAMILY PRACTICE",3,0.853,5,29,34,0,0,20685.8,"1 Tech Park Drive"
"Johnstown","MAHARAJH, BALKISSOON, A., MD",11,0.556,3,25,45,2,8,52105.944,"1015 Franklin Street"
"Johnstown","CONEMAUGH PHYSICIAN GROUP EAST HILLS PRIMARY CARE",7,0.683,4,56,82,0,4,43655.3817,"1450 Scalp Avenue"
"Johnstown","FAIRFIELD AVENUE FAM PRAC",1,1,5,17,17,0,0,29839.111,"226 Fairfield Avenue"
"Johnstown","MATSE, STEPHEN J DO",9,0.636,4,14,22,0,2,20685.8,"321 Main St"
"Johnstown","STOTLER, CHARLES W, MD",8,0.677,4,21,31,0,2,43655.3817,"334 Bloomfield Street"
"Johnstown","GREEN, RICHARD J MD PC",18,0.125,1,1,8,NA,NA,20685.8,"213 Vine Street"
"Johnstown","GELLA, JYOTHI K MD",2,0.875,5,7,8,NA,NA,20685.8,"600 Franklin Street"
"Johnstown","DR LEONARDO AMPER MD",15,0.333,2,4,12,4,5,20685.8,"321 Main Street"
"Johnstown","FAMILY MEDICAL CENTER",4,0.75,5,15,20,0,0,52105.944,"1086 Franklin Street"
"Johnstown","WINDBER CARE PHYSICIANS",12,0.511,3,23,45,4,10,43655.3817,"1511 Scalp Avenue"
"Johnstown","CHI PRUCHNIC",14,0.348,2,8,23,6,9,52105.944,"1086 Franklin Street"
"Johnstown","ELLENBERGER JR, THOMAS R MD PC",20,0,1,0,23,14,17,20685.8,"321 Main Street"
"Johnstown","ICARE MEDICAL",15,0.333,2,6,18,5,7,52105.944,"100 Susan Drive"
"Johnstown","ALLEGHENIES INDEPENDENT PHYSICIANS",5,0.739,5,17,23,0,0,43655.3817,"241 Schoolhouse Road"
"Kane","KANE COMMUNITY HOSPITAL CLINIC",1,0,1,0,26,16,19,37416.9021,"4372 Route 6"
"Kingston","JIUNTA, JAMES M DO INC",3,0.2,1,1,5,NA,NA,42131.9256,"417 Market Street"
"Kingston","STANLEY LOBITZ LLC",4,0,1,0,11,7,8,42131.9256,"155 East Bennett Street"
"Kingston","GALASSO III, JAMES W DO",1,0.715,4,88,123,0,1,42131.9256,"610 Wyoming Avenue"
"Kingston","DEBRA T MILLER MD LLC",2,0.5,3,2,4,NA,NA,42131.9256,"480 Pierce Street"
"Kingston","WILKES BARRE ACADEMIC MEDICINE LLC",4,0,1,0,3,NA,NA,42131.9256,"2 Sharpe Street"
"Kinsman","KINSMAN MEDICAL CENTER",1,0,1,0,4,NA,NA,45789.0302,"8511 Main Street"
"Kittanning","ARMSTRONG PRIMARY CARE CTR RURAL VALLEY",3,0.786,5,22,28,0,0,43030.6152,"10261 State Route 85"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER KITTANNING",1,0.895,5,51,57,0,0,43030.6152,"260 South Jefferson Street"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER WEST HILLS",4,0.533,3,8,15,1,3,43030.6152,"300 Medical Arts Building"
"Kittanning","ARMSTRONG PRIMARY CARE CENTER FRANKLIN VILLAGE",2,0.871,5,27,31,0,0,43030.6152,"198 Westgate Drive"
"Kulpmont","GMG KULPMONT FAMILY PRACTICE",1,0.667,4,4,6,NA,NA,34847.893,"119 Nevada Drive"
"Kutztown","LVPG FAMILY MEDICINE KUTZTOWN",1,0.769,5,10,13,0,0,47720.561,"333 Normal Avenue"
"Lake Winola","MURRAY, PATRICK M MD",1,0.333,2,1,3,NA,NA,49321,"1240 State Route 307"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE CROOKED OAK",1,0.889,5,8,9,NA,NA,64888.3044,"1655 Crooked Oak Drive"
"Lancaster","STEPHEN G DIAMANTONI MD AND ASSOCIATES",3,0.875,5,21,24,0,0,40530.1694,"734 North Franklin Street"
"Lancaster","LGHP PENN MEDICINE INTERNAL MEDICINE",15,0.583,3,14,24,1,4,64888.3044,"2110 Harrisburg Pike"
"Lancaster","LGHP PENN MEDICINE FAMILY ABBEYVILLE",16,0.368,2,7,19,5,7,48290.2779,"101 Abbeyville Road"
"Lancaster","GERIATRIC SPECIALISTS",7,0.769,5,10,13,0,0,64888.3044,"2112 Harrisburg Pike"
"Lancaster","LANCASTER FAMILY HEALTH",17,0,1,0,6,NA,NA,48290.2779,"1950 Marietta Avenue"
"Lancaster","WELLSPAN FAMILY MEDICINE GRANITE RUN",10,0.667,4,4,6,NA,NA,64888.3044,"264 Granite Run Drive"
"Lancaster","LANCASTER GENERAL HEALTH PHYSICIANS DOWNTOWN FAMILY MEDICINE",10,0.667,4,2,3,NA,NA,40530.1694,"540 North Duke Street"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE MANOR RIDGE",4,0.833,5,10,12,0,0,48290.2779,"2113 Manor Ridge Drive"
"Lancaster","COLLEGE AVENUE FAMILY MEDICINE",17,0,1,0,3,NA,NA,48290.2779,"250 College Avenue"
"Lancaster","HIGHLANDS FAMILY PRACTICE",6,0.8,5,4,5,NA,NA,64888.3044,"1871 Santa Barbara Drive"
"Lancaster","LANCASTER FAMILY PRACTICE ASSOCIATES",1,0.889,5,8,9,NA,NA,64888.3044,"1611 Oregon Pike"
"Lancaster","MASTROPIETRO AND ASSOCIATES FAMILY MEDICINE",9,0.714,4,5,7,NA,NA,48290.2779,"2145 Noll Drive"
"Lancaster","SALLAVANTI AND COTTER FAMILY MEDICINE",5,0.813,5,13,16,0,0,64888.3044,"2207 Oregon Pike"
"Lancaster","PENN STATE MEDICAL GROUP GENERAL INTERNAL MEDICINE HOSPITALISTS",10,0.667,4,2,3,NA,NA,48290.2779,"2301 Columbia Avenue"
"Lancaster","PENN STATE MEDICAL GROUP GENERAL INTERNAL MEDICINE",13,0.6,4,15,25,0,3,48290.2779,"2301 Columbia Avenue"
"Lancaster","PENN STATE MEDICAL GROUP OYSTER POINT",13,0.6,4,21,35,0,5,64888.3044,"3045 Marietta Avenue"
"Lancaster","LGHP PENN MEDICINE FAMILY MEDICINE RED ROSE",8,0.75,5,3,4,NA,NA,40530.1694,"955 East King Street"
"Lansford","PANTHER VALLEY FAMILY PRACTICE",1,0,1,0,3,NA,NA,38252,"134 West Ridge Street"
"Latrobe","GROSSO, KEVIN J DO",7,0.077,1,1,13,7,9,46756.8234,"5927 State Route 981"
"Latrobe","REYNA, OSCAR MD INC",1,0.88,5,22,25,0,0,46756.8234,"328 Weldon Street"
